iteration,exploration_rate,ranking_strategy,accuracy,precision,recall,kickout,training_set_size,training_default_rate,n_rejects_total,n_explored,n_explored_defaulted,n_explored_repaid,exploration_default_rate,reject_default_rate,exploration_cost,explored_risk_mean,run,dataset,model
6,0.0,least_risky,0.7811688655751603,0.5,0.03256658595641646,0.0,188730,0.21857680284003603,460,0,0,0,0.0,0.0,0.0,0.0,1,lendingclub_imb77,rf
7,0.0,least_risky,0.783025373950679,0.5188356164383562,0.03312923682484146,0.03767123287671233,210252,0.21850921751041608,430,0,0,0,0.0,0.0,0.0,0.0,1,lendingclub_imb77,rf
8,0.0,least_risky,0.7825148873737809,0.5064102564102564,0.03132434575733545,0.01282051282051282,231738,0.21838023975351475,466,0,0,0,0.0,0.0,0.0,0.0,1,lendingclub_imb77,rf
9,0.0,least_risky,0.7810050350478823,0.5052473763118441,0.030365831681384032,0.010494752623688156,253225,0.2183710139204265,465,0,0,0,0.0,0.0,0.0,0.0,1,lendingclub_imb77,rf
10,0.0,least_risky,0.7823586159194743,0.5361702127659574,0.031479013990672884,0.07234042553191489,274695,0.21842042993137845,482,0,0,0,0.0,0.0,0.0,0.0,1,lendingclub_imb77,rf
0,0.0,least_risky,0.7753333333333333,0.5,0.04896142433234421,0.0,60000,0.2216,0,0,0,0,0.0,0.0,0.0,0.0,2,lendingclub_imb77,rf
1,0.0,least_risky,0.7802319160684704,0.545751633986928,0.04626038781163435,0.0915032679738562,81492,0.21994797035291808,460,0,0,0,0.0,0.0,0.0,0.0,2,lendingclub_imb77,rf
2,0.0,least_risky,0.7789208074534162,0.5015015015015015,0.03664691683124863,0.003003003003003003,103036,0.21984549089638572,408,0,0,0,0.0,0.0,0.0,0.0,2,lendingclub_imb77,rf
3,0.0,least_risky,0.7805847859265804,0.5297157622739018,0.03736784542471746,0.059431524547803614,124486,0.2191170091415902,502,0,0,0,0.0,0.0,0.0,0.0,2,lendingclub_imb77,rf
4,0.0,least_risky,0.781294964028777,0.5021551724137931,0.036486063263388664,0.004310344827586207,145946,0.21863565976457044,492,0,0,0,0.0,0.0,0.0,0.0,2,lendingclub_imb77,rf
5,0.0,least_risky,0.7834100005974073,0.5207547169811321,0.03794857692836519,0.04150943396226415,167386,0.21811262590658717,512,0,0,0,0.0,0.0,0.0,0.0,2,lendingclub_imb77,rf
6,0.0,least_risky,0.782452145826163,0.5008517887563884,0.03577512776831346,0.0017035775127768314,188855,0.2177702470149056,483,0,0,0,0.0,0.0,0.0,0.0,2,lendingclub_imb77,rf
7,0.0,least_risky,0.781745560019971,0.5207986688851913,0.034003259098316134,0.04159733777038269,210305,0.218178360000951,502,0,0,0,0.0,0.0,0.0,0.0,2,lendingclub_imb77,rf
8,0.0,least_risky,0.7822653721682848,0.5279411764705882,0.03543928923988154,0.05588235294117647,231749,0.21823610889367376,508,0,0,0,0.0,0.0,0.0,0.0,2,lendingclub_imb77,rf
