dataset,model,ranking_strategy,exploration_rate,iteration,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,kickout_mean,kickout_std,training_set_size_mean,training_set_size_std,training_default_rate_mean,training_default_rate_std,n_explored_mean,n_explored_std,n_explored_defaulted_mean,n_explored_defaulted_std,exploration_cost_mean,exploration_cost_std,cumulative_cost_mean,cumulative_cost_std,exploration_default_rate_mean,exploration_default_rate_std,reject_default_rate_mean,reject_default_rate_std,explored_risk_mean_mean,explored_risk_mean_std
default,rf,least_risky,0.02,1,0.8214671338316457,0.01157606807577145,0.6079358833163531,0.05190732929411243,0.30460248522552774,0.024586114760380317,0.21587176663270613,0.10381465858822489,7178.8,9.01110426085495,0.2037359136411007,0.005145679976012342,7.0,0.0,3.6,1.816590212458495,3.6,1.816590212458495,3.6,1.816590212458495,0.5142857142857142,0.2595128874940707,0.640464688819345,0.04124696115703171,0.5099999999999999,0.0
default,rf,least_risky,0.02,2,0.8192417824517569,0.001333584670003556,0.6215505544937306,0.021054083048457965,0.2623013333740803,0.021986147627841297,0.2431011089874613,0.04210816609691598,9353.0,41.87481343242021,0.19313596898279967,0.0035174776490225846,7.2,0.8366600265340756,3.2,0.8366600265340756,3.2,0.8366600265340756,6.8,2.280350850198276,0.44642857142857145,0.1143415042398723,0.6189305013291799,0.034996258443458064,0.51,7.850462293418876e-17
default,rf,least_risky,0.02,3,0.8231931650062757,0.00477730817968353,0.609777139221386,0.04233005293332359,0.24000705954393817,0.014896366780800899,0.21955427844277212,0.08466010586664721,11536.4,42.46527993549558,0.18772125577026777,0.0013402689764460817,7.0,0.7071067811865475,4.6,2.0736441353327724,4.6,2.0736441353327724,11.4,3.209361307176242,0.6607142857142858,0.29934026096857524,0.6416650264508151,0.03789786453173024,0.509711111111111,0.0006459751934999509
default,rf,least_risky,0.02,4,0.8243548937993272,0.0036699508935407964,0.6074771548723115,0.03532588441122691,0.21350128515153086,0.01799377604740281,0.2149543097446228,0.07065176882245384,13708.0,41.249242417285714,0.18308974595216787,0.0009316263109231926,7.0,0.0,3.4,1.3416407864998738,3.4,1.3416407864998738,14.8,2.8635642126552705,0.48571428571428565,0.191662969499982,0.6221791309665107,0.031627335888752675,0.5102857142857141,0.0006388765649999362
default,rf,least_risky,0.02,5,0.8305142365497504,0.01134834445637065,0.6042648751494382,0.046197149083386894,0.20630542310163666,0.021254131901135787,0.2085297502988764,0.09239429816677372,15884.0,58.489315263559035,0.17965229598032945,0.0012398050198913382,7.0,0.7071067811865476,4.0,0.7071067811865475,4.0,0.7071067811865475,18.8,3.271085446759225,0.5809523809523809,0.1530120858386632,0.636250411130775,0.03285849611232357,0.5103571428571427,0.0012371791482635158
default,rf,least_risky,0.02,6,0.8342397389766798,0.006058129974944433,0.6081775143350991,0.021449045941566745,0.19991740135375524,0.014628761147752207,0.21635502867019812,0.04289809188313348,18060.8,68.07863100856244,0.17672513015578512,0.0010327914783974316,7.0,0.0,2.8,1.4832396974191326,2.8,1.4832396974191326,21.6,3.8470768123342687,0.4,0.2118913853455904,0.6240783237596768,0.01523041297622298,0.5099999999999999,0.0
default,rf,least_risky,0.02,7,0.8322625134929984,0.00760265907187923,0.5868514693265061,0.03551376968937678,0.17495740991703596,0.012617826691611569,0.1737029386530121,0.07102753937875358,20218.8,89.55277773469682,0.1745202125890506,0.0006928703542438514,7.2,0.44721359549995787,3.8,0.8366600265340756,3.8,0.8366600265340756,25.4,4.277849927241488,0.5321428571428571,0.13386903438565226,0.6255832043230277,0.02357885921946841,0.51,9.614813431917819e-17
default,rf,least_risky,0.02,8,0.8361904527753609,0.002855324224239538,0.5756925325317115,0.0333663683767008,0.17203644687271286,0.01352204576962718,0.15138506506342314,0.06673273675340166,22395.0,102.19833658137495,0.17347470309520446,0.000468085196174102,7.2,0.44721359549995787,4.0,1.5811388300841898,4.0,1.5811388300841898,29.4,5.813776741499455,0.5571428571428572,0.22812456318101879,0.6404875673548318,0.02925948591263184,0.5107499999999999,0.0016770509831249135
default,rf,least_risky,0.02,9,0.8335397080892258,0.0030890625131691626,0.5598406751128968,0.021516315966382378,0.15622231558210078,0.014814983231199634,0.11968135022579354,0.04303263193276475,24567.6,105.55946191602165,0.1724931623874711,0.000919672515897731,7.2,0.44721359549995787,4.4,1.6733200530681511,4.4,1.6733200530681511,33.8,6.300793600809346,0.6178571428571429,0.2511453355964166,0.6249764262268283,0.030404814115723204,0.5099047619047619,0.00021295885499998665
default,rf,least_risky,0.02,10,0.8361329475357013,0.0032041483886004573,0.5728792377521288,0.03785570289822904,0.1581246585432902,0.011647892457621966,0.1457584755042574,0.07571140579645808,26738.0,110.70230349906917,0.17122139613498052,0.0011319467614221215,7.2,0.44721359549995787,3.4,0.8944271909999159,3.4,0.8944271909999159,37.2,6.058052492344383,0.4714285714285714,0.11952286093343933,0.614518951513648,0.02316603958613947,0.51,1.1102230246251565e-16
default,rf,least_risky,0.05,0,0.8114000000000001,0.012218837915284702,0.6061410212238073,0.06200847331467185,0.360820905800386,0.02523743340572855,0.21228204244761453,0.1240169466293438,5000.0,0.0,0.22012,0.006388427036446456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
default,rf,least_risky,0.05,1,0.8194890366352157,0.016736708940244434,0.6219786090258476,0.04545521742503513,0.30643639501431236,0.02933799640667654,0.24395721805169518,0.09091043485007011,7188.8,8.348652585896723,0.20412028156455345,0.005087741382405111,17.0,0.7071067811865472,8.4,3.0495901363953815,8.4,3.0495901363953815,8.4,3.0495901363953815,0.4946078431372548,0.1795115173240425,0.640464688819345,0.04124696115703171,0.5130743464052288,0.0019068258155157337
default,rf,least_risky,0.05,2,0.8194525344609349,0.005770784412267913,0.5957817024151634,0.03970715732616401,0.25693721198853486,0.01677983243452639,0.1915634048303267,0.07941431465232815,9380.0,26.400757564888092,0.19436965328139605,0.0033657554879544522,16.6,1.1401754250991378,8.0,1.0,8.0,1.0,16.4,3.435112807463534,0.484624183006536,0.07820023983842023,0.6107661615471909,0.03431804727987682,0.5129256535947712,0.0018975726294675483
default,rf,least_risky,0.05,3,0.825183517477685,0.0033320614039354,0.6032053265290602,0.034809769434560496,0.2444109920603939,0.021669045950807236,0.20641065305812045,0.06961953886912096,11559.0,23.547823678633254,0.18823557216232012,0.0013567182598525308,17.4,1.5165750888103096,8.8,2.588435821108957,8.8,2.588435821108957,25.2,5.06951674225463,0.5140694874441005,0.1692715700084796,0.6465007349723824,0.0463834105596309,0.5119597523219814,0.0024429186846702347
default,rf,least_risky,0.05,4,0.8281173710033265,0.005163001043579255,0.5984674455957729,0.03025650189347954,0.21700970641193856,0.01960472258242686,0.1969348911915459,0.06051300378695912,13739.8,19.408760908414635,0.18358318989060965,0.0013074142286375427,17.2,0.8366600265340757,7.2,2.588435821108957,7.2,2.588435821108957,32.4,4.560701700396552,0.41797385620915034,0.14998184349082497,0.6241448284830134,0.024649765087957198,0.5147034313725489,0.0023267028614585286
default,rf,least_risky,0.05,5,0.8322424255114352,0.004537223246809254,0.6046788107835469,0.04029127961809445,0.2169702551952885,0.010513117736310655,0.20935762156709373,0.08058255923618893,15932.6,28.465768916366752,0.18037169466802244,0.0016440584750669553,16.6,1.1401754250991378,8.6,1.8165902124584952,8.6,1.8165902124584952,41.0,5.916079783099615,0.5181699346405229,0.10151086420321566,0.640659709073271,0.03315418591627116,0.5117385620915031,0.0019419575462539939
default,rf,least_risky,0.05,6,0.8320234643432759,0.0097617632349266,0.5906263096433639,0.02501754708946687,0.19701534609923205,0.017942309680451556,0.1812526192867279,0.050035094178933766,18125.6,37.16584453500281,0.1776489118086049,0.00105957405156538,16.6,0.8944271909999162,6.6,0.8944271909999159,6.6,0.8944271909999159,47.6,6.58027355054484,0.39975490196078434,0.06835555381820235,0.6236003602693887,0.013174163858711011,0.5132320261437908,0.002780171258329224
default,rf,least_risky,0.05,7,0.8318322103891507,0.0048284742174704185,0.5796613036284279,0.02396756701638468,0.18405675740350683,0.014744705243207177,0.15932260725685599,0.04793513403276935,20297.8,49.92193906490425,0.17558541099199715,0.0007694844102278185,17.6,0.8944271909999161,9.2,2.1679483388678804,9.2,2.1679483388678804,56.8,8.228000972289687,0.5241486068111455,0.13188636460937148,0.6271227400408375,0.01775546849274639,0.5126068111455109,0.002598259286034969
default,rf,least_risky,0.05,8,0.8357635504110015,0.0061345727512257565,0.5632368571336798,0.028009382335068667,0.17695009052343774,0.017401305829498045,0.12647371426735968,0.05601876467013729,22488.4,63.547619939695494,0.17467579922595627,0.0005134929902613038,16.8,0.8366600265340756,9.2,1.4832396974191324,9.2,1.4832396974191324,66.0,7.516648189186453,0.5507352941176471,0.10789047535014512,0.6417846359324988,0.024537142084653983,0.5136848447712418,0.0013950194050865688
default,rf,least_risky,0.05,9,0.8335636266734578,0.00687535486318413,0.5610113719537418,0.021641262989977685,0.1604179742675253,0.01925420996706901,0.12202274390748366,0.043282525979955404,24668.2,65.59115794068578,0.17357429945419267,0.0008112693791967113,17.6,1.1401754250991383,7.8,1.6431676725154982,7.8,1.6431676725154982,73.8,6.1400325732035,0.44178276573787406,0.07618363317631367,0.627107437505542,0.04115112969997261,0.5130031819745442,0.002531969458397995
default,rf,least_risky,0.05,10,0.8335322054969229,0.0022420973579075614,0.5642753163493307,0.029828236224939797,0.1572734341484759,0.008252022552753398,0.12855063269866124,0.05965647244987964,26850.2,64.55772610617548,0.17223550671910556,0.000967049757797727,17.2,0.44721359549995815,9.4,1.9493588689617924,9.4,1.9493588689617924,83.2,5.3103672189407,0.54640522875817,0.11307378441128686,0.6277869852844005,0.03048905182962898,0.5135947712418301,0.0022275023775100767
default,rf,least_risky,0.1,0,0.8114000000000001,0.012218837915284702,0.6061410212238073,0.06200847331467185,0.360820905800386,0.02523743340572855,0.21228204244761453,0.1240169466293438,5000.0,0.0,0.22012,0.006388427036446456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
default,rf,least_risky,0.1,1,0.8255531777655957,0.012946376817586277,0.6227860254039248,0.054932353038834536,0.31168014149247714,0.019324382302089164,0.2455720508078496,0.10986470607766895,7205.2,7.918333157931556,0.20468287942680696,0.005014802017856415,33.4,1.1401754250991378,15.8,3.420526275297414,15.8,3.420526275297414,15.8,3.420526275297414,0.47355042016806725,0.10355780125950427,0.640464688819345,0.04124696115703171,0.520420441813089,0.002308749494338548
default,rf,least_risky,0.1,2,0.8268947302998237,0.004731342138824003,0.6164757010090703,0.030327661751762255,0.26368024458281203,0.019933177631203645,0.23295140201814069,0.06065532350352449,9407.4,32.6925067867241,0.1947614384905708,0.0032689973089033166,33.6,3.2093613071762426,16.6,4.669047011971501,16.6,4.669047011971501,32.4,3.286335345030997,0.489527027027027,0.10630087833523744,0.6213230778567496,0.037908379473714844,0.5185704954954955,0.0024450240999534484
default,rf,least_risky,0.1,3,0.8244200908190358,0.0037271573386176205,0.6031186466116366,0.04846285837996777,0.24719178947504675,0.01578180986493294,0.20623729322327314,0.09692571675993548,11611.0,39.15992849840245,0.1893897885180871,0.0017842149579087553,33.4,2.190890230020664,17.2,3.8987177379235853,17.2,3.8987177379235853,49.6,4.03732584763727,0.5139691027926322,0.10881485567061328,0.6434148891395185,0.02980473624785017,0.5184932857991683,0.0008670025197944603
default,rf,least_risky,0.1,4,0.8259361677511438,0.003953220797416321,0.602137703146677,0.0397220729198665,0.21502969824771748,0.023993533254882352,0.20427540629335383,0.07944414583973304,13815.0,41.72529209005002,0.18520388706028337,0.001091753911433053,33.2,1.303840481040529,16.0,2.6457513110645903,16.0,2.6457513110645903,65.6,4.277849927241488,0.4839448051948052,0.09207258555918467,0.625566536351214,0.03579117714234276,0.5221036605551311,0.0025908723471694465
default,rf,least_risky,0.1,5,0.8283276218619335,0.008579600409197658,0.6034161582845423,0.02315104889157925,0.20775915719813637,0.014837726685611206,0.20683231656908455,0.04630209778315842,16029.8,55.782613778846866,0.18213635737973483,0.0013920954081473127,32.2,3.03315017762062,14.2,3.834057902536163,14.2,3.834057902536163,79.8,6.942621983083914,0.4407523510971787,0.10665814153263395,0.6414846715656005,0.018781602543237012,0.5205348310693139,0.0020976034005580685
default,rf,least_risky,0.1,6,0.8301553708099381,0.004066511403783559,0.5809475671388131,0.022218479948741744,0.20583737295120477,0.017875867091876566,0.16189513427762642,0.04443695989748343,18243.0,56.87266478722443,0.17963057012552797,0.0011621194655391058,32.4,1.3416407864998732,17.0,2.23606797749979,17.0,2.23606797749979,96.8,6.610597552415364,0.526341210971192,0.07848494106194905,0.6300455424281877,0.015342813658958149,0.5215468633201081,0.0056494708532073366
default,rf,least_risky,0.1,7,0.8336823180079396,0.00316004625684728,0.5957082103359923,0.01740463267391055,0.19475571029195496,0.01092738618278245,0.19141642067198467,0.03480926534782103,20433.6,78.54489162256199,0.17770723428094254,0.0008077773943322779,34.8,2.6832815729997472,20.0,2.345207879911715,20.0,2.345207879911715,116.8,4.604345773288536,0.5781662781662782,0.0864255767305209,0.6310416294209311,0.01775335050205017,0.520430846930847,0.004108624518334574
default,rf,least_risky,0.1,8,0.8310880064281403,0.003586430446449121,0.572987114793665,0.03676789370968472,0.17498172299732634,0.01502115416989971,0.14597422958733003,0.07353578741936942,22643.8,95.34516243627677,0.17691241733907778,0.0005063233935551986,32.6,2.7018512172212596,16.6,1.140175425099138,16.6,1.140175425099138,133.4,5.079370039680119,0.5104351272093208,0.033809444632820825,0.6403600562926637,0.04050528969668042,0.5224967149976222,0.00236359249520052
default,rf,least_risky,0.1,9,0.8288112827967854,0.006112084940831715,0.5643126003924832,0.018561473521629693,0.1671338661678724,0.01284012003766065,0.1286252007849666,0.03712294704325942,24848.8,109.41297912039518,0.17611016559873516,0.0009276589246926487,33.4,2.302172886644267,16.4,1.6733200530681507,16.4,1.6733200530681507,149.8,4.2661458015403095,0.49117677178398245,0.039899133210857106,0.6205269135860222,0.034487359684096185,0.5202776628214009,0.002321796842019251
default,rf,least_risky,0.1,10,0.8342561245151867,0.002828725127507635,0.5784553752950313,0.02101156989272275,0.1721704193488114,0.018961277986602174,0.15691075059006265,0.04202313978544543,27050.6,118.72784003762554,0.17479425261315734,0.0012610950579488853,33.4,1.6733200530681505,17.6,3.3615472627943217,17.6,3.3615472627943217,167.4,6.655824516917497,0.5262106357694594,0.09529947668600226,0.6317219072400729,0.025282319329087605,0.5192889705882353,0.0027802913524170073
default,rf,least_risky,0.15,0,0.8114000000000001,0.012218837915284702,0.6061410212238073,0.06200847331467185,0.360820905800386,0.02523743340572855,0.21228204244761453,0.1240169466293438,5000.0,0.0,0.22012,0.006388427036446456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
default,rf,least_risky,0.15,1,0.8195154061446843,0.011385916751198186,0.6170653170432733,0.07384774786179384,0.3110218495251276,0.02138132535059695,0.23413063408654655,0.1476954957235877,7221.6,7.536577472566612,0.2055200160609484,0.004963044106572716,49.8,1.4832396974191326,25.2,2.863564212655271,25.2,2.863564212655271,25.2,2.863564212655271,0.505698063840921,0.05215530528224041,0.640464688819345,0.04124696115703171,0.5273884301412873,0.002543237207457531
default,rf,least_risky,0.15,2,0.8131073068831925,0.008708448294048722,0.6058547513047349,0.03305251001211205,0.26704504915672383,0.016476227338598683,0.21170950260946975,0.06610502002422414,9445.8,20.06738647656953,0.1961058967689955,0.003258401239933525,49.2,2.588435821108957,25.8,6.180614856144977,25.8,6.180614856144977,51.0,6.819090848492928,0.5237761603410848,0.11960711825790138,0.6269363172207575,0.032873235503959895,0.5234049105154777,0.0011678482622468364
default,rf,least_risky,0.15,3,0.8182768591047622,0.007096724141150738,0.5871142475164224,0.03143318288482768,0.25120434979463124,0.011310484844581005,0.17422849503284493,0.06286636576965533,11669.6,28.79756934187312,0.19155736185266076,0.0014330518975634973,49.2,4.207136793592527,29.4,2.1908902300206647,29.4,2.1908902300206647,80.4,6.42650760522385,0.6030744675228582,0.08844031182809879,0.6420092387117331,0.0383349408805812,0.5269224036784526,0.0036776189872695085
default,rf,least_risky,0.15,4,0.8237824938732331,0.0061837084650190515,0.5914021542371799,0.04147031052499263,0.2258049463965519,0.011164364167341815,0.1828043084743598,0.08294062104998526,13883.6,27.880100430235228,0.18727152977711128,0.0010133724378566917,50.8,1.6431676725154982,23.6,2.073644135332772,23.6,2.073644135332772,104.0,7.348469228349534,0.4645927601809955,0.038243362796638446,0.6182977565900878,0.023717656988690897,0.5279641402714932,0.004445516359527308
default,rf,least_risky,0.15,5,0.8287145920309635,0.005391513777931211,0.6148273037991001,0.04259607382742545,0.22219548309776008,0.008892528078357654,0.22965460759820022,0.08519214765485085,16105.6,25.957657829627188,0.18413507496628345,0.0018200682537695288,49.6,4.449719092257397,25.6,6.5038450166036395,25.6,6.5038450166036395,129.6,11.588787684654509,0.5131271166179694,0.10942428353400617,0.6419249285887794,0.030272525611887625,0.5270302215247619,0.002744334581247634
default,rf,least_risky,0.15,6,0.8330990170664349,0.006559202557761153,0.5892817033624468,0.022313807363656797,0.2129006778208838,0.01775907600081094,0.1785634067248935,0.044627614727313636,18325.0,29.605742686174782,0.18128301135020577,0.0013189438686905413,50.2,1.7888543819998324,24.0,2.23606797749979,24.0,2.23606797749979,153.6,11.216059914247962,0.4777201257861635,0.03478887554541439,0.6319781340860535,0.01496959067695642,0.5278877924528302,0.0029360185671585656
default,rf,least_risky,0.15,7,0.8290811812882154,0.00483526425038852,0.590429486893416,0.019792785543373357,0.1991885227260612,0.016445217086377795,0.1808589737868321,0.039585571086746665,20538.6,47.84662997537044,0.1794579721269159,0.000923630703644933,51.0,4.415880433163924,24.8,3.271085446759225,24.8,3.271085446759225,178.4,11.802542099056456,0.4871190555003862,0.0593854603402423,0.6287948398368008,0.019884158585923024,0.5287260112545515,0.004225299994386384
default,rf,least_risky,0.15,8,0.831754141703388,0.005004019584634926,0.5758977764157047,0.023384376180335842,0.1854847284198235,0.011983397634805347,0.15179555283140939,0.04676875236067166,22762.8,66.62732172314901,0.17880892210765348,0.00039016114908693386,49.2,4.54972526643093,27.8,2.489979919597747,27.8,2.489979919597747,206.2,10.401922899156675,0.570640857890545,0.08944942791755482,0.640638750290514,0.03328277783934421,0.5290336346772752,0.004559960723977351
