iteration,exploration_rate,ranking_strategy,accuracy,precision,recall,kickout,training_set_size,training_default_rate,n_rejects_total,n_explored,n_explored_defaulted,n_explored_repaid,exploration_default_rate,reject_default_rate,exploration_cost,explored_risk_mean,run,dataset,model
2,0.0,least_risky,0.8281417830290011,0.6226415094339622,0.2757660167130919,0.24528301886792453,9308,0.19015900300816502,351,0,0,0,0.0,0.0,0.0,0.0,3,default,rf
3,0.0,least_risky,0.824118415324336,0.5649717514124294,0.234192037470726,0.12994350282485875,11481,0.187962721017333,327,0,0,0,0.0,0.0,0.0,0.0,3,default,rf
4,0.0,least_risky,0.8328445747800587,0.6341463414634146,0.208,0.2682926829268293,13636,0.18333822235259606,345,0,0,0,0.0,0.0,0.0,0.0,3,default,rf
5,0.0,least_risky,0.8261144483085678,0.5751295336787565,0.19170984455958548,0.15025906735751296,15811,0.18107646575169187,325,0,0,0,0.0,0.0,0.0,0.0,3,default,rf
6,0.0,least_risky,0.823643949930459,0.5352112676056338,0.17565485362095531,0.07042253521126761,17972,0.17749833073670154,339,0,0,0,0.0,0.0,0.0,0.0,3,default,rf
7,0.0,least_risky,0.8319661943823018,0.5466666666666666,0.17647058823529413,0.09333333333333334,20113,0.17461343409734997,359,0,0,0,0.0,0.0,0.0,0.0,3,default,rf
8,0.0,least_risky,0.8358778625954199,0.5969387755102041,0.15214564369310793,0.19387755102040816,22269,0.17234720912479232,344,0,0,0,0.0,0.0,0.0,0.0,3,default,rf
9,0.0,least_risky,0.8264073694984647,0.5062761506276151,0.14218566392479437,0.012552301255230125,24421,0.1704680398018099,348,0,0,0,0.0,0.0,0.0,0.0,3,default,rf
10,0.0,least_risky,0.8261523988711195,0.5020080321285141,0.13513513513513514,0.004016064257028112,26573,0.16847928348323488,348,0,0,0,0.0,0.0,0.0,0.0,3,default,rf
0,0.0,least_risky,0.807,0.6076923076923076,0.3574660633484163,0.2153846153846154,5000,0.2196,0,0,0,0,0.0,0.0,0.0,0.0,4,default,rf
1,0.0,least_risky,0.8069686411149826,0.5298013245033113,0.27972027972027974,0.059602649006622516,7171,0.20192441779389206,329,0,0,0,0.0,0.0,0.0,0.0,4,default,rf
2,0.0,least_risky,0.8245050829320493,0.6129032258064516,0.26170798898071623,0.22580645161290322,9341,0.19184241515897654,330,0,0,0,0.0,0.0,0.0,0.0,4,default,rf
3,0.0,least_risky,0.830155979202773,0.5977653631284916,0.2505854800936768,0.19553072625698323,11539,0.1867579512956062,302,0,0,0,0.0,0.0,0.0,0.0,4,default,rf
4,0.0,least_risky,0.8243243243243243,0.5706806282722513,0.21456692913385828,0.14136125654450263,13688,0.18118059614260668,351,0,0,0,0.0,0.0,0.0,0.0,4,default,rf
5,0.0,least_risky,0.8345959595959596,0.6052631578947368,0.20390070921985815,0.21052631578947367,15839,0.17778900183092367,349,0,0,0,0.0,0.0,0.0,0.0,4,default,rf
6,0.0,least_risky,0.8353692393114936,0.6369047619047619,0.1674491392801252,0.27380952380952384,18007,0.17404342755595045,332,0,0,0,0.0,0.0,0.0,0.0,4,default,rf
7,0.0,least_risky,0.8353552859618717,0.5311004784688995,0.16371681415929204,0.06220095693779904,20191,0.1727502352533307,316,0,0,0,0.0,0.0,0.0,0.0,4,default,rf
8,0.0,least_risky,0.8385509838998211,0.6100917431192661,0.17272727272727273,0.22018348623853212,22359,0.17286104029697213,332,0,0,0,0.0,0.0,0.0,0.0,4,default,rf
9,0.0,least_risky,0.8380195599022005,0.6008583690987125,0.166270783847981,0.2017167381974249,24540,0.17229013854930725,319,0,0,0,0.0,0.0,0.0,0.0,4,default,rf
10,0.0,least_risky,0.8331148155085222,0.5338983050847458,0.13891951488423374,0.06779661016949153,26693,0.17090623009777844,347,0,0,0,0.0,0.0,0.0,0.0,4,default,rf
0,0.01,least_risky,0.822,0.6747967479674797,0.3755656108597285,0.34959349593495936,5000,0.2226,0,0,0,0,0.0,0.0,0.0,0.0,0,default,rf
1,0.01,least_risky,0.8240611961057024,0.6299212598425197,0.27972027972027974,0.25984251968503935,7187,0.20258800612216502,317,4,1,3,0.25,0.5962145110410094,1.0,0.51,0,default,rf
2,0.01,least_risky,0.8270356572645023,0.5666666666666667,0.2463768115942029,0.13333333333333333,9391,0.194335001597274,299,3,3,0,1.0,0.6989966555183946,3.0,0.51,0,default,rf
3,0.01,least_risky,0.8227902946273831,0.6222222222222222,0.19004524886877827,0.24444444444444444,11537,0.18583687267053828,358,4,2,2,0.5,0.61731843575419,2.0,0.51,0,default,rf
4,0.01,least_risky,0.8217930029154519,0.6666666666666666,0.2087912087912088,0.3333333333333333,13720,0.1836734693877551,321,4,4,0,1.0,0.660436137071651,4.0,0.51,0,default,rf
5,0.01,least_risky,0.8347989949748744,0.6329787234042553,0.2065972222222222,0.26595744680851063,15918,0.1802362105792185,306,4,2,2,0.5,0.6176470588235294,2.0,0.51,0,default,rf
6,0.01,least_risky,0.8282716731087797,0.5909090909090909,0.1778115501519757,0.18181818181818182,18106,0.1770683751242682,316,4,1,3,0.25,0.6234177215189873,1.0,0.51,0,default,rf
7,0.01,least_risky,0.8299605133267522,0.5550239234449761,0.16292134831460675,0.11004784688995216,20258,0.17420278408529963,352,4,0,4,0.0,0.6306818181818182,0.0,0.51,0,default,rf
8,0.01,least_risky,0.8316633266533067,0.5353535353535354,0.13766233766233765,0.0707070707070707,22455,0.17296815853930084,307,4,3,1,0.75,0.6677524429967426,3.0,0.51,0,default,rf
9,0.01,least_risky,0.8386834620073141,0.5739130434782609,0.15942028985507245,0.14782608695652175,24607,0.17186166537977,352,4,1,3,0.25,0.6136363636363636,1.0,0.51,0,default,rf
10,0.01,least_risky,0.8376914456481136,0.5517241379310345,0.1433370660694289,0.10344827586206896,26768,0.17083831440526,343,4,1,3,0.25,0.6443148688046647,1.0,0.51,0,default,rf
0,0.01,least_risky,0.795,0.5673758865248227,0.35714285714285715,0.1347517730496454,5000,0.2286,0,0,0,0,0.0,0.0,0.0,0.0,1,default,rf
1,0.01,least_risky,0.8121085594989561,0.6223776223776224,0.29180327868852457,0.24475524475524477,7181,0.21222670937195376,323,4,3,1,0.75,0.6006191950464397,3.0,0.51,1,default,rf
2,0.01,least_risky,0.8325281803542673,0.6407185628742516,0.298050139275766,0.281437125748503,9313,0.19821754536669173,372,4,2,2,0.5,0.5725806451612904,2.0,0.51,1,default,rf
3,0.01,least_risky,0.820356676816007,0.572972972972973,0.2409090909090909,0.14594594594594595,11494,0.19027318601009222,323,4,0,4,0.0,0.5944272445820433,0.0,0.51,1,default,rf
4,0.01,least_risky,0.8185808339429408,0.5960591133004927,0.2261682242990654,0.1921182266009852,13670,0.18295537673738113,328,4,2,2,0.5,0.6310975609756098,2.0,0.51,1,default,rf
5,0.01,least_risky,0.8325434439178515,0.5613207547169812,0.21402877697841727,0.12264150943396226,15824,0.17903185035389282,350,4,2,2,0.5,0.64,2.0,0.51,1,default,rf
6,0.01,least_risky,0.837454848569047,0.5737704918032787,0.22544283413848631,0.14754098360655737,17991,0.1763103774109277,337,4,2,2,0.5,0.6172106824925816,2.0,0.51,1,default,rf
7,0.01,least_risky,0.8436490181456624,0.5912698412698413,0.22074074074074074,0.18253968253968253,20114,0.1747539027543005,381,4,0,4,0.0,0.6141732283464567,0.0,0.51,1,default,rf
8,0.01,least_risky,0.8339325842696629,0.5936254980079682,0.1895674300254453,0.18725099601593626,22246,0.1731097725433786,372,4,1,3,0.25,0.5994623655913979,1.0,0.51,1,default,rf
9,0.01,least_risky,0.8300881328141012,0.5625,0.1672473867595819,0.125,24395,0.17208444353351096,355,4,3,1,0.75,0.6394366197183099,3.0,0.51,1,default,rf
10,0.01,least_risky,0.839450404667796,0.5670498084291188,0.16666666666666666,0.13409961685823754,26565,0.170412196499153,334,4,2,2,0.5,0.6107784431137725,2.0,0.51,1,default,rf
0,0.01,least_risky,0.825,0.65625,0.39069767441860465,0.3125,5000,0.2188,0,0,0,0,0.0,0.0,0.0,0.0,2,default,rf
1,0.01,least_risky,0.8090592334494774,0.5310344827586206,0.27208480565371024,0.06206896551724138,7173,0.20284399832705982,331,4,2,2,0.5,0.6555891238670695,2.0,0.51,2,default,rf
2,0.01,least_risky,0.806727175654031,0.6143790849673203,0.2367758186397985,0.22875816993464052,9365,0.19038974906567005,312,4,0,4,0.0,0.5865384615384616,0.0,0.51,2,default,rf
3,0.01,least_risky,0.8214904679376083,0.6132596685082873,0.24503311258278146,0.2265193370165746,11539,0.18606465031631858,330,4,3,1,0.75,0.6818181818181818,3.0,0.51,2,default,rf
4,0.01,least_risky,0.8242799854174262,0.6335403726708074,0.19428571428571428,0.2670807453416149,13714,0.18295172816100336,329,4,2,2,0.5,0.6352583586626139,2.0,0.51,2,default,rf
5,0.01,least_risky,0.8407663316582915,0.5915492957746479,0.23076923076923078,0.18309859154929578,15917,0.1783627568009047,301,4,0,4,0.0,0.6212624584717608,0.0,0.51,2,default,rf
6,0.01,least_risky,0.8369205298013245,0.645933014354067,0.20705521472392638,0.291866028708134,18118,0.1770614858152114,303,4,1,3,0.25,0.6303630363036303,1.0,0.51,2,default,rf
7,0.01,least_risky,0.8327174180832717,0.5806451612903226,0.17647058823529413,0.16129032258064516,20292,0.17460082791247783,330,4,4,0,1.0,0.6515151515151515,4.0,0.51,2,default,rf
8,0.01,least_risky,0.8387814098287747,0.6157635467980296,0.16191709844559585,0.2315270935960591,22482,0.1743172315630282,314,4,2,2,0.5,0.6210191082802548,2.0,0.51,2,default,rf
9,0.01,least_risky,0.8367760226812475,0.6328502415458938,0.1521486643437863,0.26570048309178745,24689,0.17420713678156263,296,3,0,3,0.0,0.652027027027027,0.0,0.51,2,default,rf
10,0.01,least_risky,0.8412049088880624,0.5875486381322957,0.16796440489432704,0.17509727626459143,26886,0.17310124228222867,307,4,0,4,0.0,0.5895765472312704,0.0,0.51,2,default,rf
0,0.01,least_risky,0.808,0.5245901639344263,0.32323232323232326,0.04918032786885246,5000,0.211,0,0,0,0,0.0,0.0,0.0,0.0,3,default,rf
1,0.01,least_risky,0.8283321702721563,0.6466165413533834,0.3017543859649123,0.2932330827067669,7163,0.198101354181209,341,4,1,3,0.25,0.656891495601173,1.0,0.51,3,default,rf
2,0.01,least_risky,0.8184747583243824,0.5870967741935483,0.2493150684931507,0.17419354838709677,9309,0.1896014609517671,358,4,1,3,0.25,0.6312849162011173,1.0,0.51,3,default,rf
3,0.01,least_risky,0.8217864923747277,0.5409836065573771,0.23349056603773585,0.08196721311475409,11472,0.18767433751743376,341,4,3,1,0.75,0.6011730205278593,3.0,0.51,3,default,rf
4,0.01,least_risky,0.8286867204695525,0.5617977528089888,0.20449897750511248,0.12359550561797752,13626,0.1828122706590342,350,4,1,3,0.25,0.5828571428571429,1.0,0.51,3,default,rf
5,0.01,least_risky,0.8276299112801014,0.6302083333333334,0.2037037037037037,0.2604166666666667,15778,0.18044112054759792,352,4,1,3,0.25,0.6590909090909091,1.0,0.51,3,default,rf
6,0.01,least_risky,0.8314763231197771,0.5384615384615384,0.19131832797427653,0.07692307692307693,17948,0.17751281479830622,334,4,1,3,0.25,0.6167664670658682,1.0,0.51,3,default,rf
7,0.01,least_risky,0.8340796019900497,0.588495575221239,0.18811881188118812,0.17699115044247787,20100,0.1746268656716418,352,4,2,2,0.5,0.6420454545454546,2.0,0.51,3,default,rf
8,0.01,least_risky,0.8350908682970608,0.5699481865284974,0.14435695538057744,0.13989637305699482,22283,0.17327110353184041,321,4,3,1,0.75,0.6074766355140186,3.0,0.51,3,default,rf
9,0.01,least_risky,0.8361292962356792,0.563265306122449,0.1658653846153846,0.12653061224489795,24439,0.17132452227996237,348,4,1,3,0.25,0.6120689655172413,1.0,0.51,3,default,rf
10,0.01,least_risky,0.8419470024431498,0.5317460317460317,0.15635939323220538,0.06349206349206349,26601,0.16969286868914701,342,4,1,3,0.25,0.6023391812865497,1.0,0.5092916666666667,3,default,rf
0,0.01,least_risky,0.807,0.6076923076923076,0.3574660633484163,0.2153846153846154,5000,0.2196,0,0,0,0,0.0,0.0,0.0,0.0,4,default,rf
1,0.01,least_risky,0.8160278745644599,0.6065573770491803,0.25517241379310346,0.21311475409836064,7175,0.20222996515679442,329,4,3,1,0.75,0.6930091185410334,3.0,0.51,4,default,rf
2,0.01,least_risky,0.8125,0.5609756097560976,0.24797843665768193,0.12195121951219512,9359,0.19243508921893365,320,4,3,1,0.75,0.60625,3.0,0.51,4,default,rf
3,0.01,least_risky,0.8323249783923942,0.5891891891891892,0.2589073634204275,0.1783783783783784,11568,0.18758644536652835,294,3,2,1,0.6666666666666666,0.6666666666666666,2.0,0.51,4,default,rf
4,0.01,least_risky,0.8284153005464481,0.5852272727272727,0.2055888223552894,0.17045454545454544,13725,0.1814207650273224,347,4,0,4,0.0,0.6138328530259366,0.0,0.51,4,default,rf
5,0.01,least_risky,0.8419892980799496,0.6020942408376964,0.21256931608133087,0.20418848167539266,15885,0.1780925401322002,344,4,2,2,0.5,0.6424418604651163,2.0,0.51,4,default,rf
6,0.01,least_risky,0.8363787375415282,0.5666666666666667,0.16585365853658537,0.13333333333333333,18058,0.17410565954147747,331,4,0,4,0.0,0.6374622356495468,0.0,0.51,4,default,rf
7,0.01,least_risky,0.8325098814229249,0.5429864253393665,0.17216642754662842,0.08597285067873303,20236,0.1725143308954339,326,4,0,4,0.0,0.5950920245398773,0.0,0.5085,4,default,rf
8,0.01,least_risky,0.836866770810087,0.543010752688172,0.13520749665327977,0.08602150537634409,22404,0.17242456704159972,336,4,0,4,0.0,0.6607142857142857,0.0,0.509375,4,default,rf
9,0.01,least_risky,0.8318098720292505,0.594017094017094,0.15940366972477063,0.18803418803418803,24612,0.1725581017389891,295,3,2,1,0.6666666666666666,0.5525423728813559,2.0,0.51,4,default,rf
10,0.01,least_risky,0.8349514563106796,0.5949367088607594,0.15177610333692143,0.189873417721519,26776,0.1712354347176576,340,4,2,2,0.5,0.6558823529411765,2.0,0.51,4,default,rf
0,0.02,least_risky,0.822,0.6747967479674797,0.3755656108597285,0.34959349593495936,5000,0.2226,0,0,0,0,0.0,0.0,0.0,0.0,0,default,rf
1,0.02,least_risky,0.8421418636995828,0.6808510638297872,0.34532374100719426,0.3617021276595745,7190,0.20250347705146035,317,7,1,6,0.14285714285714285,0.5962145110410094,1.0,0.5099999999999999,0,default,rf
2,0.02,least_risky,0.8181818181818182,0.6380368098159509,0.268733850129199,0.27607361963190186,9403,0.19568222907582686,293,6,3,3,0.5,0.6621160409556314,3.0,0.5099999999999999,0,default,rf
3,0.02,least_risky,0.8222318339100346,0.6711409395973155,0.21645021645021645,0.3422818791946309,11558,0.18679702370652362,353,8,7,1,0.875,0.6402266288951841,7.0,0.51,0,default,rf
4,0.02,least_risky,0.8213895962168061,0.6463414634146342,0.19666048237476808,0.2926829268292683,13745,0.18443070207348128,320,7,4,3,0.5714285714285714,0.6625,4.0,0.5099999999999999,0,default,rf
5,0.02,least_risky,0.8392857142857143,0.6443298969072165,0.21968365553602812,0.28865979381443296,15956,0.18080972674855852,295,6,5,1,0.8333333333333334,0.6474576271186441,5.0,0.5099999999999999,0,default,rf
6,0.02,least_risky,0.8365490628445424,0.628140703517588,0.19409937888198758,0.2562814070351759,18140,0.1776736493936053,323,7,5,2,0.7142857142857143,0.6191950464396285,5.0,0.5099999999999999,0,default,rf
7,0.02,least_risky,0.830750307503075,0.6292682926829268,0.17408906882591094,0.25853658536585367,20322,0.1753272315716957,325,7,5,2,0.7142857142857143,0.6461538461538462,5.0,0.5099999999999999,0,default,rf
8,0.02,least_risky,0.832630410654828,0.5394190871369294,0.16817593790426907,0.07883817427385892,22523,0.1741331083781024,306,7,6,1,0.8571428571428571,0.6666666666666666,6.0,0.5099999999999999,0,default,rf
9,0.02,least_risky,0.8301925025329281,0.5597014925373134,0.1724137931034483,0.11940298507462686,24674,0.17273243089892193,357,8,3,5,0.375,0.6246498599439776,3.0,0.51,0,default,rf
10,0.02,least_risky,0.8367194780987884,0.5742971887550201,0.1566265060240964,0.14859437751004015,26825,0.1716309412861137,357,8,4,4,0.5,0.6330532212885154,4.0,0.51,0,default,rf
0,0.02,least_risky,0.795,0.5673758865248227,0.35714285714285715,0.1347517730496454,5000,0.2286,0,0,0,0,0.0,0.0,0.0,0.0,1,default,rf
1,0.02,least_risky,0.8162839248434238,0.6197183098591549,0.2953020134228188,0.23943661971830985,7184,0.21227728285077951,323,7,4,3,0.5714285714285714,0.6006191950464397,4.0,0.5099999999999999,1,default,rf
2,0.02,least_risky,0.817937701396348,0.6033519553072626,0.2872340425531915,0.20670391061452514,9307,0.19770065542065113,385,8,4,4,0.5,0.5766233766233766,4.0,0.51,1,default,rf
3,0.02,least_risky,0.826730518067044,0.6043956043956044,0.25229357798165136,0.2087912087912088,11482,0.18942692910642744,332,7,5,2,0.7142857142857143,0.6114457831325302,5.0,0.5099999999999999,1,default,rf
4,0.02,least_risky,0.8265642151481888,0.5560747663551402,0.2389558232931727,0.11214953271028037,13664,0.18230386416861827,325,7,4,3,0.5714285714285714,0.6369230769230769,4.0,0.5114285714285713,1,default,rf
5,0.02,least_risky,0.8245891276864729,0.5412844036697247,0.20593368237347295,0.08256880733944955,15819,0.1787723623490739,353,8,4,4,0.5,0.6260623229461756,4.0,0.5125,1,default,rf
6,0.02,least_risky,0.8373644703919934,0.6217391304347826,0.22308892355694226,0.24347826086956523,17983,0.17616637935828283,343,7,2,5,0.2857142857142857,0.6034985422740525,2.0,0.5099999999999999,1,default,rf
7,0.02,least_risky,0.8333333333333334,0.5862068965517241,0.19154929577464788,0.1724137931034483,20096,0.1742137738853503,395,8,3,5,0.375,0.6253164556962025,3.0,0.51,1,default,rf
8,0.02,least_risky,0.8373399236126713,0.6115702479338843,0.19023136246786632,0.2231404958677686,22253,0.17301038062283736,351,8,4,4,0.5,0.6068376068376068,4.0,0.51375,1,default,rf
9,0.02,least_risky,0.8386237968462011,0.56,0.17114914425427874,0.12,24412,0.17175979026708177,348,7,4,3,0.5714285714285714,0.6666666666666666,4.0,0.5099999999999999,1,default,rf
10,0.02,least_risky,0.8408278457196613,0.6121673003802282,0.17790055248618786,0.22433460076045628,26571,0.17033608068947348,348,7,4,3,0.5714285714285714,0.5804597701149425,4.0,0.5099999999999999,1,default,rf
0,0.02,least_risky,0.825,0.65625,0.39069767441860465,0.3125,5000,0.2188,0,0,0,0,0.0,0.0,0.0,0.0,2,default,rf
1,0.02,least_risky,0.8154596100278552,0.5483870967741935,0.30357142857142855,0.0967741935483871,7176,0.20303790412486064,331,7,4,3,0.5714285714285714,0.6555891238670695,4.0,0.5099999999999999,2,default,rf
2,0.02,least_risky,0.8188598827916889,0.65,0.23821989528795812,0.3,9382,0.19068428906416543,301,7,2,5,0.2857142857142857,0.6013289036544851,2.0,0.5099999999999999,2,default,rf
3,0.02,least_risky,0.8290783210731285,0.6287425149700598,0.23972602739726026,0.25748502994011974,11554,0.18599619179504934,335,7,2,5,0.2857142857142857,0.6805970149253732,2.0,0.5099999999999999,2,default,rf
4,0.02,least_risky,0.819672131147541,0.6065573770491803,0.20786516853932585,0.21311475409836064,13722,0.1829908176650634,339,7,5,2,0.7142857142857143,0.6253687315634219,5.0,0.5099999999999999,2,default,rf
5,0.02,least_risky,0.8415592580949387,0.6534653465346535,0.2332155477031802,0.3069306930693069,15901,0.17860511917489466,328,7,4,3,0.5714285714285714,0.5853658536585366,4.0,0.5092857142857142,2,default,rf
6,0.02,least_risky,0.8317214700193424,0.6036866359447005,0.20030581039755352,0.2073732718894009,18094,0.1767989388747651,314,7,1,6,0.14285714285714285,0.6401273885350318,1.0,0.5099999999999999,2,default,rf
7,0.02,least_risky,0.8385583806467539,0.6116504854368932,0.18,0.22330097087378642,20255,0.17452480868921255,346,7,3,4,0.42857142857142855,0.615606936416185,3.0,0.5099999999999999,2,default,rf
8,0.02,least_risky,0.838163174320107,0.6096491228070176,0.1791237113402062,0.21929824561403508,22430,0.17378510922871154,332,7,2,5,0.2857142857142857,0.6265060240963856,2.0,0.5099999999999999,2,default,rf
9,0.02,least_risky,0.8330625507717303,0.5539906103286385,0.13964497041420118,0.107981220657277,24618,0.17369404500771793,319,7,5,2,0.7142857142857143,0.6332288401253918,5.0,0.5099999999999999,2,default,rf
10,0.02,least_risky,0.835601118359739,0.5657370517928287,0.1551912568306011,0.13147410358565736,26822,0.17258220863470286,303,7,4,3,0.5714285714285714,0.6105610561056105,4.0,0.5099999999999999,2,default,rf
0,0.02,least_risky,0.808,0.5245901639344263,0.32323232323232326,0.04918032786885246,5000,0.211,0,0,0,0,0.0,0.0,0.0,0.0,3,default,rf
1,0.02,least_risky,0.8172942817294282,0.6223776223776224,0.2996632996632997,0.24475524475524477,7166,0.19829751604800447,341,7,3,4,0.42857142857142855,0.656891495601173,3.0,0.5099999999999999,3,default,rf
2,0.02,least_risky,0.8201825013419216,0.6068965517241379,0.24043715846994534,0.21379310344827587,9314,0.1891775821344213,360,8,3,5,0.375,0.6472222222222223,3.0,0.51,3,default,rf
3,0.02,least_risky,0.8170360712733594,0.5621890547263682,0.2533632286995516,0.12437810945273632,11503,0.18821177084238894,318,7,3,4,0.42857142857142855,0.5974842767295597,3.0,0.5099999999999999,3,default,rf
