dataset,model,ranking_strategy,exploration_rate,iteration,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,kickout_mean,kickout_std,training_set_size_mean,training_set_size_std,training_default_rate_mean,training_default_rate_std,n_explored_mean,n_explored_std,n_explored_defaulted_mean,n_explored_defaulted_std,exploration_cost_mean,exploration_cost_std,cumulative_cost_mean,cumulative_cost_std,exploration_default_rate_mean,exploration_default_rate_std,reject_default_rate_mean,reject_default_rate_std,explored_risk_mean_mean,explored_risk_mean_std
lendingclub_imb77,rf,least_risky,0.01,5,0.7809879064077772,0.002674219980332162,0.5064568278598742,0.012951973527859189,0.03685174825959444,0.002475366519748458,0.012913655719748443,0.025903947055718326,167302.4,126.865282879127,0.21877164867527443,0.0005217723108914349,5.6,0.5477225575051662,3.4,1.140175425099138,3.4,1.140175425099138,14.8,2.5884358211089564,0.6,0.16499158227686112,0.5435987311538949,0.010319860190928652,0.51,7.850462293418876e-17
lendingclub_imb77,rf,least_risky,0.01,6,0.7812822494268384,0.0019249803750641143,0.5363877206378439,0.03232816180387199,0.03455091640883426,0.0006102922161400215,0.07277544127568783,0.06465632360774397,188760.4,136.95181634428985,0.2185182991404214,0.0005585379674310356,5.6,0.5477225575051661,3.4,0.5477225575051661,3.4,0.5477225575051661,18.2,2.8635642126552705,0.6066666666666667,0.06831300510639729,0.5436818836943176,0.024216682231126684,0.51,7.850462293418876e-17
lendingclub_imb77,rf,least_risky,0.01,7,0.7816847090284722,0.0020338971726475592,0.53930791386105,0.027453721618112187,0.03442357744881001,0.0035288669111231694,0.07861582772210007,0.05490744323622435,210261.0,147.20903504880707,0.2185816497565614,0.00035891693733151745,5.0,0.0,2.8,1.3038404810405297,2.8,1.3038404810405297,21.0,2.9154759474226504,0.56,0.260768096208106,0.5562096930860856,0.015217981858323872,0.51,0.0
lendingclub_imb77,rf,least_risky,0.01,8,0.7809746142013979,0.001343576004649609,0.5330303028666389,0.02259646838198782,0.034502030039379086,0.002639179161941303,0.0660606057332778,0.04519293676397565,231752.8,148.63613288833915,0.21860695252652035,0.0004419223437769852,5.2,0.44721359549995787,1.8,0.8366600265340756,1.8,0.8366600265340756,22.8,3.7013511046643495,0.3466666666666667,0.16599866130651642,0.5598340503710934,0.028647165045423077,0.51,5.551115123125783e-17
lendingclub_imb77,rf,least_risky,0.01,9,0.7820273564172918,0.0023326024614190675,0.5360640309383947,0.013767973321577543,0.035148370269907685,0.001561318685489634,0.07212806187678934,0.027535946643155045,253239.8,174.15137093919537,0.21868580321424033,0.0003949397095029994,5.2,0.44721359549995787,2.2,0.8366600265340756,2.2,0.8366600265340756,25.0,3.807886552931954,0.42666666666666664,0.17384539747207065,0.5661956070289967,0.01926162836526372,0.51,5.551115123125783e-17
lendingclub_imb77,rf,least_risky,0.01,10,0.781458284588157,0.001423384247792325,0.5348922465603613,0.015152991373223257,0.03467822134846704,0.001784571540263046,0.06978449312072244,0.030305982746446563,274722.4,191.54190142106572,0.2185492588172983,0.00017039215853688187,5.0,0.0,1.6,1.51657508881031,1.6,1.51657508881031,26.6,3.8470768123342682,0.32,0.30331501776206204,0.5251570953523863,0.024703195346262474,0.51,0.0
lendingclub_imb77,rf,least_risky,0.02,0,0.7775666666666667,0.005286710277247573,0.5420361171326816,0.026564139283849538,0.057694965182330984,0.008786632759709732,0.08407223426536337,0.05312827856769912,60000.0,0.0,0.22374666666666668,0.001889789817825133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lendingclub_imb77,rf,least_risky,0.02,1,0.7784430287657935,0.0015489093330012156,0.5447321392574669,0.01788400857827869,0.049626192922657665,0.003792456731389619,0.08946427851493378,0.03576801715655737,81457.8,50.36566290639015,0.22163643153666115,0.001459704785742456,10.6,0.8944271909999159,5.4,1.140175425099138,5.4,1.140175425099138,5.4,1.140175425099138,0.5072727272727272,0.08415844953478628,0.5178563983590835,0.011875919136699702,0.51,9.614813431917819e-17
lendingclub_imb77,rf,least_risky,0.02,2,0.7804901362995105,0.002434772967473993,0.5351689433281152,0.015088342983606135,0.0414488739714835,0.0037359745287248005,0.07033788665623036,0.030176685967212298,102927.4,65.18665507602063,0.22039623101879294,0.0007177468611812408,10.4,0.547722557505166,5.6,2.4083189157584592,5.6,2.4083189157584592,11.0,3.0,0.5363636363636364,0.21978577097702878,0.5209494472327616,0.0226816799509116,0.51,9.614813431917819e-17
lendingclub_imb77,rf,least_risky,0.02,3,0.7797140726837297,0.001519223745764712,0.5440827187930856,0.032398395116062295,0.039443757956675145,0.0030111057106237374,0.088165437586171,0.06479679023212465,124399.4,65.30160794345018,0.21990794482842446,0.0008164805443231693,10.2,0.44721359549995804,5.6,1.1401754250991378,5.6,1.1401754250991378,16.6,3.5777087639996634,0.5490909090909091,0.11182187724861781,0.5458274426231802,0.02043240516894512,0.51,5.551115123125783e-17
lendingclub_imb77,rf,least_risky,0.02,4,0.7803396839906112,0.0018119284476063799,0.5192411327620723,0.028003635412498985,0.03776461522194738,0.0027677504577049016,0.038482265524144466,0.05600727082499802,145873.2,90.14266470434791,0.2192837151033014,0.000534114467323141,10.2,0.8366600265340753,5.0,2.0,5.0,2.0,21.6,5.079370039680118,0.48121212121212126,0.16062607079461425,0.5514311460776808,0.014014203200813705,0.51,9.614813431917819e-17
lendingclub_imb77,rf,least_risky,0.02,5,0.7825703885567799,0.0023506220897684966,0.5205426983604601,0.01341095184073022,0.03757946123583847,0.00208190316268823,0.0410853967209202,0.02682190368146033,167343.4,118.63094031491494,0.21885302934105008,0.000552778638595761,10.4,0.894427190999916,6.0,1.8708286933869709,6.0,1.8708286933869709,27.6,4.277849927241487,0.5743434343434343,0.1614734218144083,0.5489223316823073,0.01087865627731606,0.51,7.850462293418876e-17
lendingclub_imb77,rf,least_risky,0.02,6,0.7816070454663124,0.0020204091747135534,0.5352870973877045,0.015943543834988787,0.03689485583728431,0.0018723099883181105,0.07057419477540897,0.031887087669977617,188831.4,133.86298965733437,0.21861294839259418,0.00047526739946574155,10.0,0.7071067811865475,6.0,1.8708286933869707,6.0,1.8708286933869707,33.6,4.449719092257397,0.5969696969696969,0.15968863183339874,0.5567760800457702,0.03272948916992914,0.51,5.551115123125783e-17
lendingclub_imb77,rf,least_risky,0.02,7,0.7808561603020322,0.0023106262070765687,0.5234776339700669,0.010881752377268161,0.033698300422772186,0.0012619813506572152,0.0469552679401337,0.021763504754536284,210329.2,112.61749420049951,0.21867526560069436,0.0002497190210201594,9.8,0.44721359549995804,5.8,1.3038404810405297,5.8,1.3038404810405297,39.4,4.39317652729776,0.5911111111111111,0.12407683800127672,0.5516213786151255,0.013730678004465023,0.51,0.0
lendingclub_imb77,rf,least_risky,0.02,8,0.7811838572414611,0.0010622396883640728,0.5293291642403045,0.019948780762178202,0.03358347962802001,0.0024610302605987,0.05865832848060909,0.039897561524356376,231831.2,109.4472475670314,0.2187072939908879,0.0003720190765489699,9.8,0.8366600265340753,5.2,1.7888543819998317,5.2,1.7888543819998317,44.6,5.224940191045253,0.5305050505050505,0.176639780571648,0.5622804491856922,0.0403416262784206,0.51,5.551115123125783e-17
lendingclub_imb77,rf,least_risky,0.02,9,0.7816095995031999,0.001334179576415539,0.5407912259085303,0.01183527324678694,0.03567105584876261,0.0017955630026710303,0.0815824518170608,0.023670546493573873,253332.4,145.45549147419965,0.21878433031023725,0.00037969255373006586,9.6,0.8944271909999159,4.6,1.5165750888103102,4.6,1.5165750888103102,49.2,5.718391382198319,0.47393939393939394,0.12160374445821373,0.5731754486460685,0.022750893136504812,0.51,5.551115123125783e-17
lendingclub_imb77,rf,least_risky,0.02,10,0.7822826422749838,0.001208985856557659,0.5082621983997878,0.021131880035868335,0.03369099157979777,0.0019512842080076657,0.016524396799575666,0.04226376007173674,274818.4,154.60692093175868,0.218617759200524,0.0001421537879532356,10.2,0.44721359549995804,4.8,0.8366600265340756,4.8,0.8366600265340756,54.0,6.164414002968976,0.4709090909090909,0.08341868906875972,0.5409452682876539,0.022987783621563056,0.51,5.551115123125783e-17
lendingclub_imb77,rf,least_risky,0.05,0,0.7775666666666667,0.005286710277247573,0.5420361171326816,0.026564139283849538,0.057694965182330984,0.008786632759709732,0.08407223426536337,0.05312827856769912,60000.0,0.0,0.22374666666666668,0.001889789817825133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lendingclub_imb77,rf,least_risky,0.05,1,0.7794295014652556,0.0016786927902862786,0.5356028156034969,0.024699384757330623,0.04904325738173551,0.004718082760199398,0.07120563120699379,0.04939876951466117,81472.6,48.44894219691297,0.221674721520637,0.001452667270907142,25.4,2.7928480087537877,11.8,2.7748873851023217,11.8,2.7748873851023217,11.8,2.7748873851023217,0.46304347826086956,0.08964737566640273,0.5178563983590835,0.011875919136699702,0.51,5.551115123125783e-17
lendingclub_imb77,rf,least_risky,0.05,2,0.7783255311353661,0.0021132528901244454,0.5378901516492358,0.02648239978556897,0.041828429101968226,0.001925132403696156,0.07578030329847162,0.05296479957113796,102954.4,73.08077722629959,0.2204394849662219,0.0005477212346378462,25.2,1.4832396974191326,14.8,3.3466401061363023,14.8,3.3466401061363023,26.6,3.7815340802378072,0.5889290226681532,0.1370186521266456,0.528387265795511,0.038894343324234165,0.51,5.551115123125783e-17
lendingclub_imb77,rf,least_risky,0.05,3,0.7805916238725535,0.0005251133847933725,0.536436013000001,0.018402256813681146,0.04196630010125517,0.005496855922016124,0.07287202600000205,0.03680451362736228,124450.6,83.6139940440606,0.22003601088570296,0.0007327464856292181,24.4,1.5165750888103102,12.0,3.5355339059327378,12.0,3.5355339059327378,38.6,4.9295030175464944,0.4864055944055944,0.11895634806053629,0.5355666596603352,0.006185582837115665,0.51,5.551115123125783e-17
lendingclub_imb77,rf,least_risky,0.05,4,0.7815733450814502,0.002181198411040292,0.5203172073996389,0.020873490695441543,0.04093828074631012,0.002108509335106397,0.04063441479927812,0.0417469813908831,145923.4,114.55697272536524,0.21940559101266577,0.0004701616521041246,25.8,2.1679483388678804,12.4,3.2093613071762426,12.4,3.2093613071762426,51.0,7.348469228349535,0.4762784163473818,0.08874886102185199,0.5444629595677604,0.02495731077734268,0.51,0.0
lendingclub_imb77,rf,least_risky,0.05,5,0.7814470527077629,0.0015988063020664575,0.526950401143578,0.013141814848224326,0.03662901989633403,0.0007092247236731846,0.05390080228715616,0.026283629696448617,167389.6,104.02067102263794,0.21893604707516778,0.0005049606339142376,26.0,1.8708286933869709,11.2,2.3874672772626644,11.2,2.3874672772626644,62.2,8.408329203831164,0.42976190476190473,0.0805310081537816,0.5475088093041465,0.02482344616700615,0.51,0.0
lendingclub_imb77,rf,least_risky,0.05,6,0.7818806308550897,0.0016192238837374484,0.5387006609727132,0.019722512927894086,0.03670503127865215,0.0032187275646288756,0.07740132194542651,0.039445025855788164,188898.8,103.35472896776328,0.21876591596275627,0.0004726959933657044,23.8,0.8366600265340757,12.2,1.6431676725154984,12.2,1.6431676725154984,74.4,7.231873892705821,0.5116666666666667,0.054773933443921424,0.5362748998673661,0.025752302259899617,0.51,7.850462293418876e-17
lendingclub_imb77,rf,least_risky,0.05,7,0.7819272141117196,0.002984724860930199,0.5283676465586441,0.023993526403083155,0.03427119855721364,0.003324575658207203,0.05673529311728833,0.047987052806166386,210404.0,102.03920815059278,0.21879057978577743,0.0003082347368160409,24.0,0.7071067811865477,12.4,3.0495901363953815,12.4,3.0495901363953815,86.8,8.348652585896719,0.5187101449275362,0.13356767371432982,0.5639539303876513,0.026975084444487558,0.51,5.551115123125783e-17
lendingclub_imb77,rf,least_risky,0.05,8,0.7807141486569196,0.001370683566832471,0.5334389079424179,0.011649436957080619,0.03534232680346096,0.0017867973246594884,0.06687781588483585,0.023298873914161165,231909.6,121.00123966306809,0.2188093765068985,0.0003402286894836349,24.0,2.345207879911715,11.4,4.39317652729776,11.4,4.39317652729776,98.2,6.610597552415363,0.4695325608369087,0.14971840539272602,0.5624587329096927,0.0184644409725321,0.51,9.614813431917819e-17
lendingclub_imb77,rf,least_risky,0.05,9,0.780809093410525,0.0008650208886680813,0.5349376235688954,0.015560910957351971,0.03473321993602101,0.0006556739541687368,0.0698752471377907,0.031121821914704,253415.4,129.49633199438836,0.21889976508634082,0.0003071255755561497,24.4,0.5477225575051664,12.2,1.3038404810405297,12.2,1.3038404810405297,110.4,7.402702209328698,0.5,0.052954382884390874,0.5619991925698018,0.016110150835808034,0.51,0.0
lendingclub_imb77,rf,least_risky,0.05,10,0.7812417758401142,0.0018742383006565598,0.5314657439761985,0.019950400964769292,0.03537040495512138,0.0014631253124550952,0.06293148795239699,0.03990080192953848,274917.2,152.23403036115093,0.2187458154236425,0.00011756583471981697,24.2,1.4832396974191324,11.4,2.5099800796022267,11.4,2.5099800796022267,121.8,8.92748564826626,0.4712820512820513,0.09946272498813025,0.5367531705585687,0.028789479860334304,0.51,5.551115123125783e-17
lendingclub_imb77,rf,least_risky,0.1,0,0.7775666666666667,0.005286710277247573,0.5420361171326816,0.026564139283849538,0.057694965182330984,0.008786632759709732,0.08407223426536337,0.05312827856769912,60000.0,0.0,0.22374666666666668,0.001889789817825133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lendingclub_imb77,rf,least_risky,0.1,1,0.7795466080711367,0.003991235010236467,0.5331268741877191,0.025080466349543664,0.0487163370853175,0.0031633274743055125,0.06625374837543822,0.050160932699087335,81497.8,46.06734201144933,0.2217534123464681,0.0014711724660168212,50.6,5.176871642217915,23.8,3.3466401061363023,23.8,3.3466401061363023,23.8,3.3466401061363023,0.46937177597641855,0.03207601744737172,0.5178563983590835,0.011875919136699702,0.51,9.614813431917819e-17
lendingclub_imb77,rf,least_risky,0.1,2,0.7784475090148641,0.0007157877626302355,0.5394037755330017,0.0309896457414162,0.04253270027645593,0.0031865689649485398,0.07880755106600344,0.06197929148283245,102993.6,90.88894322193238,0.22056920613814407,0.0006406368106982165,51.4,5.128352561983235,25.2,1.9235384061671346,25.2,1.9235384061671346,49.0,4.999999999999999,0.49164022949271746,0.025582672445818383,0.5168017873057729,0.011551038752785807,0.5100000000000001,1.1102230246251565e-16
lendingclub_imb77,rf,least_risky,0.1,3,0.779699217966231,0.001416252619480249,0.5343138086045428,0.03263415692628106,0.04065084751765446,0.002193290908070218,0.06862761720908571,0.06526831385256218,124504.2,97.7532608151755,0.22011794476280286,0.0007952459803950939,49.4,1.8165902124584945,24.4,1.5165750888103096,24.4,1.5165750888103096,73.4,4.722287581247037,0.49378368794326233,0.021515164946366648,0.5494725045835309,0.01634832010692916,0.51,1.2412670766236366e-16
lendingclub_imb77,rf,least_risky,0.1,4,0.7823146789127648,0.0018253594841717781,0.5326088000302253,0.016379645377469696,0.041222158892602626,0.0018322073126042426,0.0652176000604505,0.03275929075493935,145999.4,130.779585562889,0.21954470806401502,0.000610732793523457,51.2,4.024922359499623,27.6,4.505552130427524,27.6,4.505552130427524,101.0,9.110433579144297,0.5369885130067501,0.054897784219968326,0.5413153951869799,0.028697264796816505,0.51,1.3597399555105182e-16
lendingclub_imb77,rf,least_risky,0.1,5,0.7818046594170385,0.001773378865824875,0.5130441133787322,0.028868568336905872,0.03761045101987244,0.001602719707595771,0.026088226757464566,0.05773713667381175,167485.4,148.58768455023238,0.21910325206193945,0.0005376494664327807,52.4,4.33589667773576,26.8,3.492849839314596,26.8,3.492849839314596,127.8,10.986355173577817,0.5099064771706281,0.03161127017932141,0.5474752117780459,0.016124096415698935,0.51,1.2412670766236366e-16
lendingclub_imb77,rf,least_risky,0.1,6,0.7812944233442376,0.0019380217543403626,0.5303097991780359,0.016036295107374813,0.03530141828930702,0.001415756944332601,0.06061959835607165,0.03207259021474951,188989.8,141.21862483398084,0.21888902626046777,0.0004795711191971021,50.2,3.8987177379235862,24.0,1.8708286933869707,24.0,1.8708286933869707,151.8,11.966620241321275,0.47959468902865127,0.04056015368508865,0.5397874468492444,0.03192950720334353,0.5100000000000001,9.614813431917819e-17
lendingclub_imb77,rf,least_risky,0.1,7,0.7815188896248515,0.001404388303123296,0.5249534506135506,0.02259967125070913,0.034976613166258365,0.0011704910541027952,0.049906901227101216,0.04519934250141817,210509.8,142.52438387869154,0.2189446238661922,0.0002829084652196618,48.6,1.816590212458495,26.2,4.43846820423443,26.2,4.43846820423443,178.0,11.379806676741044,0.5371716077735442,0.07488680222586976,0.5549710533139639,0.009723954553425403,0.51,7.850462293418876e-17
lendingclub_imb77,rf,least_risky,0.1,8,0.7816948844906637,0.0011094861182652136,0.5329992510996708,0.02401771699205714,0.037255329730167215,0.002409085465721295,0.06599850219934157,0.04803543398411429,232026.0,140.6360551210132,0.21896837831865734,0.00045888283033289947,49.0,1.8708286933869702,24.2,5.357238094391549,24.2,5.357238094391549,202.2,15.849290204927156,0.4962914871349522,0.11991209562881035,0.5573224318047357,0.02663013498275058,0.51,1.2412670766236366e-16
lendingclub_imb77,rf,least_risky,0.1,9,0.7818615690730875,0.0010490777227956064,0.5162278551028505,0.019987401265107032,0.036198846660464926,0.0029508376449708315,0.03245571020570111,0.0399748025302141,253547.8,138.46913013375922,0.2190551489653611,0.000463078251057359,48.4,3.2093613071762426,26.8,3.7682887362833544,26.8,3.7682887362833544,229.0,13.038404810405298,0.5530969373803665,0.06443541249233345,0.570475865722053,0.0166740019141278,0.51,1.2412670766236366e-16
lendingclub_imb77,rf,least_risky,0.1,10,0.7816637823800321,0.0014237518067450466,0.5236400727452237,0.01895196361557271,0.03581725129298312,0.0031745758280867713,0.04728014549044758,0.03790392723114547,275054.4,146.69798907960066,0.21887807205880883,0.00021464541391671326,50.0,1.8708286933869707,25.2,2.8635642126552705,25.2,2.8635642126552705,254.2,14.923136399564262,0.5029696493982209,0.0400982377888943,0.5465009441496564,0.012338519079450976,0.51,5.551115123125783e-17
lendingclub_imb77,rf,least_risky,0.15,0,0.7775666666666667,0.005286710277247573,0.5420361171326816,0.026564139283849538,0.057694965182330984,0.008786632759709732,0.08407223426536337,0.05312827856769912,60000.0,0.0,0.22374666666666668,0.001889789817825133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lendingclub_imb77,rf,least_risky,0.15,1,0.779662237318474,0.00430087892814344,0.544733027997538,0.017913714271109347,0.048070295710407954,0.0019426058828962407,0.08946605599507593,0.035827428542218674,81523.2,43.27470392735252,0.2218266027793377,0.0014621104666454401,76.0,7.968688725254616,35.4,4.505552130427525,35.4,4.505552130427525,35.4,4.505552130427525,0.46546154681230406,0.02780249859120718,0.5178563983590835,0.011875919136699702,0.5101838327091135,0.00030157065346671686
lendingclub_imb77,rf,least_risky,0.15,2,0.7803024600474535,0.0005740000638491254,0.5354932384737358,0.04071075328485323,0.04508997148530169,0.005983185601618996,0.0709864769474715,0.08142150656970651,103066.2,71.49615374270323,0.22074173546654235,0.0006912583387039109,72.6,5.176871642217914,34.6,3.2863353450309973,34.6,3.2863353450309973,70.0,7.4498322128756715,0.47646917806024014,0.0262482464679881,0.5178900232346704,0.009437818793229219,0.5099999999999998,0.0
lendingclub_imb77,rf,least_risky,0.15,3,0.7818713051753872,0.001801187839052204,0.5462696660564843,0.020549769333760723,0.042241787580475275,0.0042208510327066216,0.09253933211296858,0.04109953866752151,124599.6,78.94491750581697,0.22030258347824572,0.0008495321144375814,74.4,4.277849927241485,38.8,4.38178046004133,38.8,4.38178046004133,108.8,5.674504383644442,0.5214316375198729,0.04795721211509805,0.5552859222677657,0.017711810825804437,0.5099999999999998,5.551115123125783e-17
lendingclub_imb77,rf,least_risky,0.15,4,0.7809744908748384,0.000871108649846268,0.5314890936461604,0.017655020322335353,0.03943000667910983,0.0025888436298891196,0.06297818729232059,0.03531004064467069,146126.2,83.88206006053623,0.21971978721739002,0.0006112814066849134,75.6,2.5099800796022254,39.2,3.633180424916989,39.2,3.633180424916989,148.0,8.54400374531753,0.5193333333333333,0.0550169344774453,0.5545000358997776,0.020285338897869428,0.5100270270270268,6.0434269662230335e-05
lendingclub_imb77,rf,least_risky,0.15,5,0.7820073875834612,0.0011692919969026562,0.5150591583806385,0.020709659982139954,0.03958898539171222,0.002715428766775485,0.03011831676127692,0.04141931996427988,167663.6,91.69678293157297,0.21934294045273695,0.0004955437462944925,73.8,2.774887385102322,34.0,2.8284271247461894,34.0,2.8284271247461894,182.0,9.721111047611787,0.4613524285503529,0.04372140725987049,0.5434115553827746,0.010917410182904898,0.5099999999999998,7.850462293418876e-17
lendingclub_imb77,rf,least_risky,0.15,6,0.7810392660978047,0.0017656809504782152,0.5278873944748895,0.027330114225942104,0.03616190788157353,0.0020143973333037885,0.055774788949779094,0.05466022845188423,189195.2,102.0720333881878,0.21913355602770374,0.0004195715399771805,74.8,3.9623225512317894,38.4,3.209361307176242,38.4,3.209361307176242,220.4,11.886967653695372,0.5148751852915431,0.05541256429440155,0.5452101463357746,0.020678961222928397,0.5105078236130867,0.0007120834230380486
