dataset,model,ranking_strategy,exploration_rate,iteration,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,kickout_mean,kickout_std,training_set_size_mean,training_set_size_std,training_default_rate_mean,training_default_rate_std,n_explored_mean,n_explored_std,n_explored_defaulted_mean,n_explored_defaulted_std,exploration_cost_mean,exploration_cost_std,cumulative_cost_mean,cumulative_cost_std,exploration_default_rate_mean,exploration_default_rate_std,reject_default_rate_mean,reject_default_rate_std,explored_risk_mean_mean,explored_risk_mean_std
ppdai_imb77,gbdt,least_risky,0.0,0,0.7802,0.016422545478700958,0.5584332838528782,0.08551997834960536,0.11419965219275068,0.02674432059124414,0.11686656770575624,0.17103995669921065,5000.0,0.0,0.2304,0.0044068129073061395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppdai_imb77,gbdt,least_risky,0.0,1,0.7749018971614764,0.013732824819628446,0.5796426889146142,0.07382678277455397,0.08271497161853283,0.015939167169774046,0.1592853778292284,0.147653565549108,7506.2,34.64390278245222,0.2252484590342577,0.002257110093165893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppdai_imb77,gbdt,least_risky,0.0,2,0.7925486041208949,0.004525151150224091,0.5993545077880377,0.0724081811457945,0.07832966637052378,0.008808857878901791,0.19870901557607548,0.1448163622915889,10015.6,58.2434545678742,0.2221865600156483,0.003556575141610255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppdai_imb77,gbdt,least_risky,0.0,3,0.7814374255571298,0.008502374088518304,0.5324664602683178,0.021510016849579414,0.05726890790540553,0.011205116584701195,0.06493292053663571,0.04302003369915884,12529.0,81.25269226308765,0.22007934171208593,0.0047616568536149526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppdai_imb77,gbdt,least_risky,0.0,4,0.7870943453375684,0.007380310086488644,0.5701937602627257,0.025538994897079448,0.061559651509110594,0.008675221041587841,0.14038752052545156,0.05107798979415895,15049.6,103.20998013758188,0.21957461007555992,0.004213947986379136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppdai_imb77,gbdt,least_risky,0.0,5,0.7835095042299104,0.010001635684965062,0.574134695619555,0.017269196746335355,0.04928879275743667,0.007745085076490493,0.14826939123911012,0.034538393492670696,17569.8,118.07497618039126,0.21892973553004103,0.003093248634428868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppdai_imb77,gbdt,least_risky,0.0,6,0.7832543383789088,0.0063110890746331735,0.5510282568103176,0.03140736409928018,0.04353089653321541,0.006197434727807875,0.1020565136206352,0.06281472819856038,20100.6,128.74509699402122,0.2183266275506265,0.0034992655465475313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppdai_imb77,gbdt,least_risky,0.0,7,0.784996050636104,0.003927121331773294,0.5777246696567978,0.0821837095350347,0.03902883760226703,0.00450164991610309,0.1554493393135956,0.16436741907006946,22638.6,136.90617224946405,0.21857460745535134,0.003536852540925366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppdai_imb77,gbdt,least_risky,0.0,8,0.7864062224609649,0.007338211556890445,0.6006039608571895,0.04240316131822306,0.039566567199800486,0.004267367079862483,0.2012079217143789,0.08480632263644602,25172.6,143.4879785905423,0.2183384896414886,0.0023151557570666058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppdai_imb77,gbdt,least_risky,0.0,9,0.7860164892455619,0.007251980761723283,0.575495465204203,0.06311646325929265,0.04157656748572465,0.006097160601930474,0.15099093040840614,0.12623292651858528,27710.2,151.21078003899038,0.2188210060997792,0.0020712883031767416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
