iteration,exploration_rate,ranking_strategy,accuracy,precision,recall,kickout,training_set_size,training_default_rate,n_rejects_total,n_explored,n_explored_defaulted,n_explored_repaid,exploration_default_rate,reject_default_rate,exploration_cost,explored_risk_mean,run,dataset,model
6,0.01,least_risky,0.7639026812313804,0.4636363636363636,0.05408271474019088,-0.07272727272727272,20139,0.2218084314017578,117,2,2,0,1.0,0.5811965811965812,2.0,0.51,1,ppdai_imb77,rf
7,0.01,least_risky,0.7761358623731804,0.5033557046979866,0.07381889763779527,0.006711409395973154,22669,0.22184481009307866,94,1,1,0,1.0,0.6063829787234043,1.0,0.51,1,ppdai_imb77,rf
8,0.01,least_risky,0.789620202823623,0.5037037037037037,0.06421152030217187,0.007407407407407408,25144,0.22005249761374482,150,2,0,2,0.0,0.5866666666666667,0.0,0.51,1,ppdai_imb77,rf
9,0.01,least_risky,0.7888266136322546,0.5447761194029851,0.06186440677966102,0.08955223880597014,27651,0.2201005388593541,118,2,1,1,0.5,0.6101694915254238,1.0,0.51,1,ppdai_imb77,rf
10,0.01,least_risky,0.7888888888888889,0.4968152866242038,0.06132075471698113,-0.006369426751592357,30146,0.21747495521793936,130,2,1,1,0.5,0.6307692307692307,1.0,0.51,1,ppdai_imb77,rf
0,0.01,least_risky,0.791,0.5471698113207547,0.13551401869158877,0.09433962264150944,5000,0.2286,0,0,0,0,0.0,0.0,0.0,0.0,2,ppdai_imb77,rf
1,0.01,least_risky,0.7812709030100334,0.3918918918918919,0.0932475884244373,-0.21621621621621623,7475,0.22354515050167223,150,2,1,1,0.5,0.5666666666666667,1.0,0.51,2,ppdai_imb77,rf
2,0.01,least_risky,0.7983911513323279,0.4931506849315068,0.09,-0.0136986301369863,9941,0.21919324011668845,159,2,2,0,1.0,0.5157232704402516,2.0,0.51,2,ppdai_imb77,rf
3,0.01,least_risky,0.7913148371531966,0.45348837209302323,0.07632093933463796,-0.09302325581395349,12433,0.21579667015201479,133,2,1,1,0.5,0.5338345864661654,1.0,0.51,2,ppdai_imb77,rf
4,0.01,least_risky,0.7951726449882669,0.5116279069767442,0.07177814029363784,0.023255813953488372,14914,0.21684323454472307,144,2,0,2,0.0,0.5555555555555556,0.0,0.51,2,ppdai_imb77,rf
5,0.01,least_risky,0.7915590008613265,0.5714285714285714,0.0967741935483871,0.14285714285714285,17415,0.2162503588860178,124,2,0,2,0.0,0.47580645161290325,0.0,0.51,2,ppdai_imb77,rf
6,0.01,least_risky,0.7912584777694047,0.4811320754716981,0.06166868198307134,-0.03773584905660377,19902,0.21575721033062004,138,2,1,1,0.5,0.5144927536231884,1.0,0.51,2,ppdai_imb77,rf
7,0.01,least_risky,0.7811733214365381,0.5757575757575758,0.0572289156626506,0.15151515151515152,22411,0.21609923698183928,116,2,2,0,1.0,0.5517241379310345,2.0,0.51,2,ppdai_imb77,rf
8,0.01,least_risky,0.7857429718875502,0.4863013698630137,0.06679209783631232,-0.0273972602739726,24898,0.21680456261547112,138,2,1,1,0.5,0.5434782608695652,1.0,0.51,2,ppdai_imb77,rf
9,0.01,least_risky,0.7933929549187808,0.5461538461538461,0.062062937062937064,0.09230769230769231,27391,0.21543572706363404,132,2,1,1,0.5,0.5984848484848485,1.0,0.51,2,ppdai_imb77,rf
10,0.01,least_risky,0.7916387959866221,0.5367647058823529,0.058121019108280256,0.07352941176470588,29897,0.21624243235107202,119,2,1,1,0.5,0.5210084033613446,1.0,0.51,2,ppdai_imb77,rf
