dataset,model,ranking_strategy,exploration_rate,iteration,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,kickout_mean,kickout_std,training_set_size_mean,training_set_size_std,training_default_rate_mean,training_default_rate_std,n_explored_mean,n_explored_std,n_explored_defaulted_mean,n_explored_defaulted_std,exploration_cost_mean,exploration_cost_std,cumulative_cost_mean,cumulative_cost_std,exploration_default_rate_mean,exploration_default_rate_std,reject_default_rate_mean,reject_default_rate_std,explored_risk_mean_mean,explored_risk_mean_std
default,gbdt,least_risky,0.0,10,0.8334503238968063,0.0019070229051813786,0.5950067224605113,0.03669511913219931,0.11097813073152855,0.00898587652246252,0.19001344492102284,0.07339023826439854,26934.0,61.06144446375307,0.17066035212134645,0.0008225438545679724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
default,gbdt,least_risky,0.01,0,0.8183999999999999,0.011436782764396608,0.6341978977114602,0.0628637836776646,0.37256137121732197,0.03168603801842743,0.26839579542292036,0.12572756735532928,5000.0,0.0,0.22012,0.006388427036446456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
default,gbdt,least_risky,0.01,1,0.8268249660884501,0.01385276096805681,0.648963593450485,0.030944927991927346,0.2806818250685684,0.026451501613581497,0.29792718690097,0.061889855983854755,7181.6,19.46278500112456,0.2024848751856112,0.004611290964974601,4.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.5,0.25,0.6734936144963058,0.012133251129483201,0.5028472998179745,0.0012378297351918258
default,gbdt,least_risky,0.01,2,0.826446851720253,0.006347367634938069,0.6468733722428203,0.033625985937988406,0.24202356521819732,0.02302967065942679,0.29374674448564053,0.06725197187597673,9378.0,40.920654931220184,0.19214651916262165,0.0031230116308549973,3.6,0.5477225575051661,1.6,0.5477225575051661,1.6,0.5477225575051661,3.6,1.140175425099138,0.45,0.16244657241348273,0.651042818037559,0.027498553310706313,0.5039481921837823,0.0036733668184928373
default,gbdt,least_risky,0.01,3,0.8295536089235489,0.0044118534922214965,0.6499018558088075,0.05686735166899911,0.21983452333260342,0.012285913347793085,0.2998037116176152,0.11373470333799815,11573.8,37.50599952007691,0.18647212303220714,0.000691425008406786,3.6,0.5477225575051662,1.8,1.7888543819998317,1.8,1.7888543819998317,5.4,2.073644135332772,0.4833333333333333,0.4579543888011362,0.6749747668703733,0.033893877975291156,0.5031044467516349,0.0021621156787321348
default,gbdt,least_risky,0.01,4,0.8322045941878778,0.008412600811105586,0.6293231683337697,0.054664574147784764,0.19125630605434876,0.01784531045487544,0.2586463366675392,0.10932914829556949,13770.2,42.36980056596928,0.18216004274114,0.0014330384219336824,3.8,0.447213595499958,2.8,1.6431676725154984,2.8,1.6431676725154984,8.2,3.03315017762062,0.7,0.4107919181288746,0.6569533636725319,0.03177857253987503,0.5037601798389975,0.0029320283934045743
default,gbdt,least_risky,0.01,5,0.8327884179383901,0.006912881273311275,0.6521041206667906,0.030444754495169053,0.1737624516602559,0.016622547734382757,0.30420824133358126,0.06088950899033803,15966.4,57.700086655047556,0.17883825365557784,0.0010475945207443576,3.6,0.5477225575051661,2.4,0.8944271909999159,2.4,0.8944271909999159,10.6,2.6076809620810595,0.6666666666666666,0.2568505834570407,0.6698431404346242,0.029186013051464024,0.5031775552291026,0.0017256903658571748
default,gbdt,least_risky,0.01,6,0.8371792451334267,0.005978302680034885,0.601860648233125,0.02226456158946712,0.15805393956226105,0.019213423327033668,0.20372129646624995,0.04452912317893428,18165.6,67.57440343798817,0.17613467203957692,0.0005798342748589273,3.6,0.5477225575051661,2.4,1.3416407864998738,2.4,1.3416407864998738,13.0,3.1622776601683795,0.6666666666666666,0.35843021946010944,0.656334861669847,0.029181964829620217,0.5034938213968427,0.002296462020803019
default,gbdt,least_risky,0.01,7,0.8340411854203869,0.004965840517914916,0.6229678345385895,0.02900222732349684,0.13941333636445083,0.013920077367305623,0.24593566907717895,0.05800445464699372,20339.4,76.65376703072101,0.1739175325816416,0.0005392340945941861,4.0,0.0,1.8,1.0954451150103321,1.8,1.0954451150103321,14.8,3.63318042491699,0.45,0.27386127875258304,0.6525474054738385,0.015671357728284683,0.5026044992624685,0.0012350391198102577
default,gbdt,least_risky,0.01,8,0.8365485903451118,0.00520473893774393,0.6234933965363223,0.02371144533041385,0.1289677123207067,0.014243667576082577,0.24698679307264465,0.04742289066082771,22536.2,81.41989928758184,0.17306246123977656,0.0005296549889228134,3.6,0.5477225575051661,2.0,1.4142135623730951,2.0,1.4142135623730951,16.8,3.8340579025361627,0.5333333333333333,0.32596012026013244,0.6633338984247985,0.022129668958572563,0.5030177607132694,0.0013464279340094313
default,gbdt,least_risky,0.01,9,0.8358577476371256,0.005310250036234835,0.6064307401588727,0.03472582127023132,0.11907736006069466,0.009089988097502978,0.21286148031774538,0.06945164254046256,24738.4,81.22992059580004,0.1722728857255148,0.0008766812106843696,3.4,0.5477225575051661,2.0,0.7071067811865476,2.0,0.7071067811865476,18.8,3.8340579025361627,0.6,0.25276251480171835,0.6589504575053506,0.0462028857768307,0.5046893781916557,0.0036182462336060836
default,gbdt,least_risky,0.01,10,0.8376673077756168,0.004970811283414258,0.6099198599869461,0.026406658672160622,0.11532235866977576,0.018055603924471097,0.21983971997389226,0.05281331734432124,26937.0,80.37101467568996,0.17089329364455375,0.0008598560608855407,3.6,0.5477225575051661,1.6,0.5477225575051661,1.6,0.5477225575051661,20.4,4.33589667773576,0.45,0.16244657241348273,0.6682912395595996,0.029287910701169696,0.50353324147804,0.0010208747533817664
default,gbdt,least_risky,0.02,0,0.8183999999999999,0.011436782764396608,0.6341978977114602,0.0628637836776646,0.37256137121732197,0.03168603801842743,0.26839579542292036,0.12572756735532928,5000.0,0.0,0.22012,0.006388427036446456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
default,gbdt,least_risky,0.02,1,0.8232821106838498,0.012284264410889718,0.6532596245479014,0.03912754106846394,0.2957148121066783,0.0205000919693586,0.30651924909580286,0.07825508213692786,7184.8,19.084024732744368,0.202756881001885,0.004514193894834414,7.2,0.4472135954999579,4.6,1.140175425099138,4.6,1.140175425099138,4.6,1.140175425099138,0.6392857142857142,0.15991866555170078,0.6734936144963058,0.012133251129483201,0.505447598464268,0.002415321627130311
default,gbdt,least_risky,0.02,2,0.829359220116169,0.008553019450282312,0.6298999011086988,0.056785716706369206,0.24256022016748596,0.013063705387360262,0.2597998022173974,0.11357143341273845,9388.0,39.31284777270664,0.19255993118015202,0.0031488788894507595,6.6,0.5477225575051662,3.0,1.4142135623730951,3.0,1.4142135623730951,7.6,2.302172886644268,0.4666666666666666,0.24663265071578214,0.6532756546958756,0.029669134788082804,0.5047435248615596,0.0008232800342632951
default,gbdt,least_risky,0.02,3,0.8302765111259929,0.003851726834122522,0.6309394922061238,0.039123774823527496,0.2122484821463085,0.01385766479718351,0.26187898441224744,0.07824754964705502,11586.8,34.32491806253885,0.18686749841451902,0.0008614120203297471,6.6,0.547722557505166,3.2,2.04939015319192,3.2,2.04939015319192,10.8,3.492849839314596,0.4666666666666667,0.2800024295327055,0.6749734666020807,0.026229910296029585,0.5071388731336541,0.00512844834499744
default,gbdt,least_risky,0.02,4,0.8284515095517134,0.006424388684427158,0.6368864300649499,0.03131545886462407,0.18543376979300583,0.013152225890328332,0.2737728601298998,0.06263091772924806,13785.0,35.57386681259166,0.18244309078210935,0.0014194828856742526,7.0,0.0,3.6,1.6733200530681511,3.6,1.6733200530681511,14.4,4.03732584763727,0.5142857142857142,0.2390457218668787,0.6575802242843141,0.02472290902183593,0.5049771574771883,0.0022213917213069227
default,gbdt,least_risky,0.02,5,0.8288967864657681,0.005212173256054977,0.6481375838927944,0.0530274264381736,0.1697485530436677,0.014085640677453572,0.29627516778558877,0.10605485287634725,15988.6,53.13473440227231,0.17908908853089703,0.0014408114564496964,6.8,0.44721359549995787,3.2,1.6431676725154982,3.2,1.6431676725154982,17.6,4.277849927241488,0.4714285714285714,0.23473823893078546,0.6774480455694782,0.03391930906355847,0.5054121627281042,0.0023635934773525765
default,gbdt,least_risky,0.02,6,0.836469292397393,0.004866784560862876,0.6315109253565026,0.031511131899151106,0.16360328890906667,0.011230148482910863,0.26302185071300516,0.06302226379830225,18191.2,63.306397780951386,0.17644633793232378,0.0009265736487352195,6.4,0.5477225575051661,3.4,0.8944271909999159,3.4,0.8944271909999159,21.0,4.06201920231798,0.5380952380952382,0.16886307834759187,0.6532566872860477,0.025464234209433955,0.5065825766758917,0.0031720485055237928
default,gbdt,least_risky,0.02,7,0.8356753658355206,0.008461352573005456,0.6326740741825853,0.03773576656645909,0.15168612833885833,0.018731110607588048,0.2653481483651705,0.07547153313291816,20378.2,62.194855092684385,0.17450881891602224,0.0007204635071767986,7.0,0.0,4.4,0.5477225575051663,4.4,0.5477225575051663,25.4,4.219004621945797,0.6285714285714286,0.07824607964359516,0.6540453615789537,0.015518146590241958,0.5048759562560935,0.0011182155491907982
default,gbdt,least_risky,0.02,8,0.8339289373405354,0.005102254197793613,0.6386443182115995,0.0503182171528239,0.13462381797754874,0.014225283260734843,0.2772886364231989,0.1006364343056478,22576.6,68.47116181283916,0.17366561980076783,0.0004193818169415835,6.6,0.5477225575051662,4.2,1.6431676725154982,4.2,1.6431676725154982,29.6,3.2093613071762426,0.6333333333333333,0.2230991766689996,0.6614673415704477,0.02264835830426217,0.5051485223353029,0.0012422977344490693
default,gbdt,least_risky,0.02,9,0.8354735813431446,0.004996804832583659,0.6352411484404121,0.0342224872707035,0.1234582584695415,0.016140912341394156,0.27048229688082426,0.06844497454140706,24785.4,68.27371382896925,0.17291474291474823,0.0009976587309403553,6.4,0.5477225575051662,2.8,0.8366600265340756,2.8,0.8366600265340756,32.4,2.9664793948382653,0.4428571428571429,0.1502077171008334,0.6576174416945315,0.03880409757835458,0.5049164955275274,0.0015673258177016636
default,gbdt,least_risky,0.02,10,0.832859659257607,0.0033639606116638867,0.5959084882397766,0.03882762392833461,0.11533944557385689,0.01915762775296857,0.19181697647955315,0.07765524785666919,26993.0,63.2099675684144,0.1716061086019894,0.0009090846056564198,6.4,0.5477225575051663,3.8,1.0954451150103321,3.8,1.0954451150103321,36.2,3.898717737923586,0.5952380952380952,0.17086547731437293,0.6738087138573858,0.03295201350439901,0.5060969468408472,0.0013222277233108574
default,gbdt,least_risky,0.05,0,0.8183999999999999,0.011436782764396608,0.6341978977114602,0.0628637836776646,0.37256137121732197,0.03168603801842743,0.26839579542292036,0.12572756735532928,5000.0,0.0,0.22012,0.006388427036446456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
default,gbdt,least_risky,0.05,1,0.8232323341355234,0.011640372268430926,0.6395202653488778,0.04364310735562476,0.2732569895595723,0.022015437915099665,0.27904053069775586,0.08728621471124944,7194.4,18.63598669241854,0.20309792864356657,0.004670415601224505,16.8,0.8366600265340757,9.0,1.8708286933869709,9.0,1.8708286933869709,9.0,1.8708286933869709,0.5352941176470589,0.10587341669806359,0.6734936144963058,0.012133251129483201,0.5128300916153242,0.004466086260868801
default,gbdt,least_risky,0.05,2,0.8273688401837639,0.003851248953041399,0.6765157220451878,0.028673025839418116,0.2487073745362339,0.015979107696374457,0.3530314440903757,0.0573460516788362,9404.6,38.89472972010478,0.19281732677467553,0.002846476489433841,15.6,1.140175425099138,7.8,1.6431676725154984,7.8,1.6431676725154984,16.8,3.1144823004794877,0.4984803921568627,0.08428564853988217,0.6610891057446147,0.026301132926810522,0.5129926799450344,0.005069584350628329
default,gbdt,least_risky,0.05,3,0.823778235070827,0.009782291031739799,0.6228335461898681,0.05170160028686452,0.21002289541948033,0.012848266630962552,0.24566709237973602,0.10340320057372908,11619.8,38.00920941035213,0.18752523807889432,0.0007426593171495123,15.2,1.095445115010332,9.0,3.0,9.0,3.0,25.8,4.969909455915671,0.5928571428571429,0.18617730741397664,0.6856598403071104,0.030830970474741395,0.5101957197642333,0.00470917843881532
default,gbdt,least_risky,0.05,4,0.8301862463429448,0.005196929579213905,0.6359868504431914,0.053989192249848175,0.19124711358356186,0.006968390210783508,0.2719737008863826,0.10797838449969634,13831.0,47.44997365647309,0.18336972027491802,0.0010542007882605288,16.0,0.7071067811865477,9.0,2.9154759474226504,9.0,2.9154759474226504,34.8,3.8340579025361627,0.567156862745098,0.19311758073875177,0.6604552886317719,0.033664285528721305,0.516252220878902,0.004397344620782613
default,gbdt,least_risky,0.05,5,0.8331083175657827,0.005923091400957834,0.6466256869146741,0.037779047699166755,0.17403793367760273,0.01521155345981105,0.2932513738293483,0.07555809539833351,16045.2,64.9014637739397,0.1801420752440232,0.0009486377194651888,15.6,1.3416407864998738,8.6,2.6076809620810595,8.6,2.6076809620810595,43.4,5.639148871948674,0.5495798319327732,0.15134347760572744,0.6797038828959391,0.027182889237366968,0.5114187487641567,0.002026691395569583
default,gbdt,least_risky,0.05,6,0.8331575803475036,0.005987479195041221,0.63549408863556,0.027749007329446736,0.1656485526705266,0.00534303695624009,0.2709881772711199,0.05549801465889347,18261.8,75.85644336508291,0.1776163195929439,0.0005803179020287971,15.4,0.8944271909999159,7.8,2.280350850198276,7.8,2.280350850198276,51.2,7.259476565152615,0.504313725490196,0.13634431841542802,0.6557312425230404,0.013215183702641872,0.512580791892788,0.005687670259222894
default,gbdt,least_risky,0.05,7,0.8347006842212814,0.006474605766732983,0.6319944919539423,0.02644870939226826,0.1530731000390632,0.019212003506172155,0.26398898390788456,0.05289741878453649,20457.4,80.32932216818466,0.17565225429136438,0.00039545001755719554,16.6,0.8944271909999162,9.2,1.0954451150103324,9.2,1.0954451150103324,60.4,7.3006848993775915,0.5558823529411765,0.07796371760617742,0.6563775248158359,0.01887135434831462,0.5115170246241632,0.0031800721622944473
default,gbdt,least_risky,0.05,8,0.8354752411419776,0.002052011326756221,0.6226302358847825,0.033809022406469005,0.14222327035201787,0.014017680763304377,0.24526047176956495,0.06761804481293796,22668.6,80.21720513705243,0.1749373389719655,0.0003568490024797097,15.4,0.8944271909999157,8.8,1.3038404810405297,8.8,1.3038404810405297,69.2,7.049822692805827,0.5727380952380953,0.08692147588784686,0.6602308177795383,0.036217061904769955,0.5114457233356161,0.0018861819736311124
default,gbdt,least_risky,0.05,9,0.8346436837074419,0.005830619966222903,0.6087953245084513,0.04254516480420927,0.12583838142615258,0.01524974907224833,0.21759064901690267,0.08509032960841846,24883.2,89.144265098771,0.1741717281271687,0.000954245876906656,15.4,1.140175425099138,9.0,2.1213203435596424,9.0,2.1213203435596424,78.2,8.5848704125339,0.579390756302521,0.09985160631843926,0.6603720819091464,0.03721643329672013,0.5150899121077653,0.004470202055025207
default,gbdt,least_risky,0.05,10,0.8356209343131595,0.0024031061160447336,0.6119034806239708,0.02794942637826793,0.12027314058849167,0.013316552041545974,0.22380696124794158,0.05589885275653589,27094.0,88.69047299456706,0.1727961874084555,0.0009544105763127011,15.8,0.44721359549995776,9.0,2.1213203435596424,9.0,2.1213203435596424,87.2,7.854934754662192,0.5691666666666666,0.12945532262350418,0.6725170783504767,0.027833453264669027,0.5103395701500733,0.002013951808135318
default,gbdt,least_risky,0.1,0,0.8183999999999999,0.011436782764396608,0.6341978977114602,0.0628637836776646,0.37256137121732197,0.03168603801842743,0.26839579542292036,0.12572756735532928,5000.0,0.0,0.22012,0.006388427036446456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
default,gbdt,least_risky,0.1,1,0.8268191056344959,0.014120711718213486,0.6611237293980888,0.046167211159716795,0.2887468036384985,0.02472916499028347,0.3222474587961778,0.09233442231943363,7210.4,17.42985943718421,0.2037848479129259,0.004654051140811368,32.8,2.0493901531919194,17.2,3.1937438845342627,17.2,3.1937438845342627,17.2,3.1937438845342627,0.524633431085044,0.09601810744168267,0.6734936144963058,0.012133251129483201,0.5244059142161341,0.00702343138718212
default,gbdt,least_risky,0.1,2,0.8250120615083109,0.009706092773671548,0.6512194361243583,0.031236735101062885,0.24527937326806698,0.019160960830355105,0.3024388722487166,0.06247347020212582,9436.6,39.278492842776004,0.19402757057645154,0.003201666674858722,31.0,2.8284271247461903,15.4,3.1304951684997055,15.4,3.1304951684997055,32.6,6.1073725938409895,0.4981983702571938,0.10272973650248819,0.6561539862368161,0.022122733108106956,0.5226301905770715,0.005270946237327579
default,gbdt,least_risky,0.1,3,0.8283507666344685,0.009638913941478934,0.6176335942640062,0.03795690148473964,0.22754841848565235,0.011441311988229983,0.2352671885280123,0.07591380296947939,11667.2,32.972715993681646,0.18894004995667363,0.0009356411128656338,30.4,2.408318915758459,16.0,2.9154759474226504,16.0,2.9154759474226504,48.6,7.569676347110224,0.5279429210533215,0.09404791019053367,0.6833939745187141,0.033725792930409004,0.523868436764968,0.007856766427557327
default,gbdt,least_risky,0.1,4,0.8267398147114713,0.007151276965456767,0.6414082817635711,0.051903231980489524,0.19319658644836757,0.008557855385924034,0.28281656352714235,0.10380646396097908,13891.0,35.58791929854837,0.18480929615102162,0.00147858552987693,31.4,0.8944271909999161,17.0,2.7386127875258306,17.0,2.7386127875258306,65.6,7.19722168617863,0.5431989247311828,0.09910154829295344,0.6617190733988331,0.029572373267600302,0.529051838456909,0.00544177024698936
default,gbdt,least_risky,0.1,5,0.8335289944138153,0.007084013949131332,0.6316134995081097,0.018800339498646342,0.1855015184618069,0.008520340739988409,0.2632269990162195,0.03760067899729267,16121.2,50.316001430956284,0.1817485358012255,0.0012430795925985703,30.6,2.073644135332772,17.6,3.361547262794322,17.6,3.361547262794322,83.2,6.496152707564685,0.5731769968074195,0.09384358668425427,0.6829802623652864,0.02604826865343333,0.5208978698775019,0.006023004181867241
default,gbdt,least_risky,0.1,6,0.8316700796742531,0.004804183959189021,0.6212726243781168,0.03129522347803279,0.1605872713464382,0.007092074518702575,0.24254524875623346,0.0625904469560656,18350.4,58.845560580217196,0.17917796281694845,0.0007743324041064369,30.8,1.0954451150103321,15.2,1.0954451150103321,15.2,1.0954451150103321,98.4,6.1073725938409895,0.4950639599555061,0.05476425294208915,0.6588235604477357,0.0211444416906983,0.5211397597323214,0.005178493188443598
default,gbdt,least_risky,0.1,7,0.8320663973002451,0.0026350281205345205,0.6108163265306122,0.017138864144395333,0.15600207729458204,0.004432466746604935,0.22163265306122448,0.034277728288790714,20565.4,61.04752247225097,0.17731672445319496,0.0004820846875342338,32.0,1.5811388300841898,19.2,2.3874672772626644,19.2,2.3874672772626644,117.6,6.426507605223849,0.6033113391984359,0.09863665368571785,0.6681977306746825,0.017585631119768807,0.5257061360773809,0.006380131870260117
default,gbdt,least_risky,0.1,8,0.8296178659120457,0.0025638166792255833,0.6109251536260247,0.025782639352742793,0.14192273011621742,0.008438967712049777,0.22185030725204952,0.05156527870548554,22794.0,59.029653564966694,0.17663315113944986,0.0005146777231624594,30.6,1.9493588689617927,16.4,2.5099800796022262,16.4,2.5099800796022262,134.0,6.041522986797289,0.5367302955665025,0.0799047815140695,0.6656375983144709,0.023475360295911147,0.5266309786068728,0.004493775014387318
default,gbdt,least_risky,0.1,9,0.8343875070104932,0.005384875460011315,0.6004259742243854,0.014914424466733429,0.1363193040550902,0.011948824272255583,0.2008519484487707,0.02982884893346689,25028.2,58.89567046905922,0.17601595420061006,0.0008857881682214965,30.0,2.0,15.4,2.5099800796022262,15.4,2.5099800796022262,149.4,3.9115214431215874,0.5157621021914681,0.09707753330247673,0.6565553253850519,0.041892415382147226,0.5270518823166018,0.008136479819025206
default,gbdt,least_risky,0.1,10,0.8359233144839052,0.0035141900924360757,0.6025926953085914,0.0387303853315874,0.13500382982511797,0.012819629725225093,0.20518539061718286,0.07746077066317479,27258.2,51.775476820595316,0.17471324250101883,0.0008793477649003646,30.6,1.51657508881031,15.4,2.701851217221259,15.4,2.701851217221259,164.8,3.8987177379235844,0.5045875889034954,0.09529737496866961,0.6730024003669829,0.029600405052042165,0.5217182024326071,0.0027512301685626846
default,gbdt,least_risky,0.15,0,0.8183999999999999,0.011436782764396608,0.6341978977114602,0.0628637836776646,0.37256137121732197,0.03168603801842743,0.26839579542292036,0.12572756735532928,5000.0,0.0,0.22012,0.006388427036446456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
default,gbdt,least_risky,0.15,1,0.8236293922213982,0.013409334236138538,0.6547344925028304,0.030403912837334412,0.2847328035361084,0.02449311867137724,0.30946898500566083,0.06080782567466883,7226.4,16.531787562148207,0.20449657909446212,0.004304300184120995,48.8,2.9495762407505253,25.6,3.847076812334269,25.6,3.847076812334269,25.6,3.847076812334269,0.5240256483233162,0.0687022309263695,0.6734936144963058,0.012133251129483201,0.5348869332034105,0.008883104921621464
default,gbdt,least_risky,0.15,2,0.8240838675085849,0.007210076239627364,0.6497980696395661,0.020635759726945545,0.2457659945150683,0.01602349286366531,0.2995961392791323,0.0412715194538911,9467.8,43.68867130046404,0.19526724802221512,0.0031347724138071483,46.2,5.11859355682789,26.0,3.9370039370059056,26.0,3.9370039370059056,51.6,7.700649323271382,0.5638628322032577,0.07619808503353959,0.6604033276001016,0.02734674090607076,0.5359222446966172,0.00839224509066301
default,gbdt,least_risky,0.15,3,0.8270887280797409,0.0057909440830651296,0.6299730653267694,0.05850545525797517,0.23489889922780546,0.014810802541511174,0.2599461306535388,0.11701091051595024,11709.0,41.00609710762543,0.19036577025586132,0.0005671348669686831,46.4,1.8165902124584952,26.2,3.834057902536163,26.2,3.834057902536163,77.8,6.97853852894716,0.5640215989684074,0.07391800781343003,0.6817865186088615,0.029428150513001298,0.5358802431080967,0.004435255300511737
default,gbdt,least_risky,0.15,4,0.830257971544268,0.008415110951489519,0.6555555863245403,0.03483019510779739,0.20536168623752418,0.011036431741149537,0.31111117264908034,0.06966039021559477,13948.2,45.00777710574033,0.18644477166701146,0.0016829944534399604,46.6,1.51657508881031,24.6,4.61519230368573,24.6,4.61519230368573,102.4,3.9115214431215906,0.5298436492585429,0.10950652404128071,0.6583332782303923,0.0342447267004704,0.5378596537138022,0.003221144212261971
default,gbdt,least_risky,0.15,5,0.830806708885965,0.007315272633007149,0.6445509430516576,0.023769803138104086,0.19519333841081607,0.021484060781708125,0.2891018861033151,0.04753960627620809,16192.4,52.10374266787375,0.18361761292756051,0.0012611824165576116,45.6,1.949358868961792,26.2,6.572670690061994,26.2,6.572670690061994,128.6,7.635443667528429,0.5733601352465776,0.13769942226049475,0.6766845042708383,0.029020801141242593,0.5332150545855351,0.011968562951107063
default,gbdt,least_risky,0.15,6,0.8286979461982819,0.004122006187456542,0.6080920637093121,0.01782578344103178,0.17658956168132162,0.00800859683717943,0.21618412741862425,0.03565156688206351,18438.2,60.27603172074291,0.18115626224138498,0.0006778395526266834,45.6,1.5165750888103102,24.0,3.6055512754639896,24.0,3.6055512754639896,152.6,10.502380682492898,0.525185551163812,0.06566299648268756,0.6614502558893869,0.018987503643470773,0.5343866650838767,0.0032284712319259105
default,gbdt,least_risky,0.15,7,0.8333939303038663,0.0018230334348373024,0.6117663804429261,0.022087871993307227,0.16606993128409958,0.009487817405364963,0.22353276088585233,0.044175743986614384,20665.6,64.44998060511746,0.1793312919344943,0.0004889053407917686,48.8,2.1679483388678795,25.0,2.345207879911715,25.0,2.345207879911715,177.6,11.760102040373628,0.5127765957446808,0.05013506542302081,0.6547768140400411,0.015804088183318778,0.5386511002890514,0.008703663749429984
